event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,shift_key,linked_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,cycle_key,is_cycle,event_start_min,event_start_sec,event_end_min,event_end_sec,running_video_time,event_running_start,event_running_end,play_detail1,is_rush,is_rebound,is_breakout,is_zone_entry,is_zone_exit,is_shot,is_goal,is_save,is_turnover,is_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_sog,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,pressured_pressurer,is_pressured,danger_level,danger_level_id,scoring_chance_key,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1898101351,18981,1,P01,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,,,o,ZN01,SQ1898100025,PL1898102515,EC18981001351,TV1898101351,SH1898100031,,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100066,Sam Downs,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,3.0,59.0,,,841.0,836.0,841.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,medium,DL02,SC189810271,4.0,2.0,-1.0,24.0,63.0,-1.0,24.0,63.0,898.0,,,,,,1099.0,,,,,,898.0,898.0,898.0,1099.0,1099.0,1099.0
EV1898101354,18981,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,o,ZN01,SQ1898100025,PL1898102516,EC18981001354,TV1898101354,SH1898100031,,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100138,Sam Downs,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,3.0,50.0,,,850.0,845.0,850.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810272,2.0,0.0,-1.0,15.0,72.0,-1.0,15.0,72.0,898.0,,,,,,2486.0,,,,,,898.0,898.0,898.0,2486.0,2486.0,2486.0
EV1898101359,18981,1,P01,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,,,o,ZN01,SQ1898100025,PL1898102517,EC18981001359,TV1898101359,SH1898100031,,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100079,Sam Downs,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,3.0,44.0,,,856.0,851.0,856.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,medium,DL02,SC189810273,3.0,0.0,-1.0,9.0,78.0,-1.0,9.0,78.0,898.0,,,,,,1347.0,,,,,,898.0,898.0,898.0,1347.0,1347.0,1347.0
EV1898101372,18981,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,o,ZN01,SQ1898100025,PL1898102524,EC18981001372,TV1898101372,SH1898100033,,Nelson,N10004,Velodrome,N10010,0.0,P100197,P100016,Samuel Yetsko,N20252026F,5.0,,,,,,,,,TB04,STR0001,,0,3.0,23.0,,,877.0,872.0,877.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810274,0.0,2.0,307.0,-1.0,12.0,99.0,59.0,12.0,1388.0,,,,,,2711.0,,,,,,1388.0,1388.0,1388.0,2711.0,2711.0,2711.0
EV1898101406,18981,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,o,ZN01,SQ1898100027,PL1898102703,EC18981001406,TV1898101406,SH1898100037,,Nelson,N10004,Velodrome,N10010,0.0,P100201,"P100119,P100138",Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,1.0,50.0,,,970.0,965.0,970.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810275,15.0,0.0,-1.0,214.0,192.0,105.0,53.0,34.0,997.0,,,,,,1539.0,2898.0,,,,,997.0,997.0,997.0,2218.5,1539.0,2898.0
EV1898101462,18981,2,P02,Shot,ET0001,Shot_Goal,ED0002,,,,,o,ZN01,SQ1898100033,PL1898103304,EC18981001462,TV1898101462,SH1898100041,,Nelson,N10004,Velodrome,N10010,0.0,"P100078,P100164",P100016,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB01,STR0002,,0,17.0,28.0,,,1184.0,1179.0,1184.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO01,,,,1,0,,0,medium,DL02,SC189810276,31.0,0.0,-1.0,-1.0,319.0,406.0,63.0,161.0,1728.0,1207.0,,,,,3151.0,,,,,,1467.5,1207.0,1728.0,3151.0,3151.0,3151.0
EV1898101463,18981,2,P02,Goal,ET0012,Goal_Scored,ED0003,Goal_Wrist,ED220,,,o,ZN01,SQ1898100033,PL1898103304,EC18981001463,TV1898101463,SH1898100041,,Nelson,N10004,Velodrome,N10010,0.0,P100078,P100016,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB01,STR0002,,0,17.0,28.0,,,1184.0,1179.0,1184.0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,SO01,,,,1,0,,0,medium,DL02,SC189810277,0.0,0.0,-1.0,-1.0,319.0,406.0,63.0,161.0,1728.0,,,,,,3151.0,,,,,,1728.0,1728.0,1728.0,3151.0,3151.0,3151.0
EV1898101480,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,o,ZN01,SQ1898100038,PL1898103803,EC18981001480,TV1898101480,SH1898100043,,Nelson,N10004,Velodrome,N10010,0.0,P100066,P100016,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,15.0,38.0,,,1294.0,1289.0,1294.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810278,0.0,2.0,-1.0,-1.0,110.0,516.0,2.0,47.0,1516.0,,,,,,3151.0,,,,,,1516.0,1516.0,1516.0,3151.0,3151.0,3151.0
EV1898101501,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,o,ZN01,SQ1898100041,PL1898104109,EC18981001501,TV1898101501,SH1898100044,,Nelson,N10004,Velodrome,N10010,0.0,"P100066,P100079","P100016,P100093",Joe Lopez,N20252026F,4.0,,,,,,,,,TB02,STR0002,,0,14.0,37.0,,,1355.0,1350.0,1355.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810279,5.0,0.0,-1.0,-1.0,171.0,577.0,241.0,59.0,1516.0,1832.0,,,,,3151.0,1390.0,,,,,1674.0,1516.0,1832.0,2270.5,1390.0,3151.0
EV1898101512,18981,2,P02,Shot,ET0001,Shot_Missed,ED0004,Shot_Poke,ED257,,,o,ZN01,SQ1898100041,PL1898104113,EC18981001512,TV1898101512,SH1898100046,,Nelson,N10004,Velodrome,N10010,0.0,P100079,P100105,Joe Lopez,N20252026F,4.0,,,,,,,,,TB02,STR0002,,0,14.0,13.0,,,1379.0,1374.0,1379.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,medium,DL02,SC189810280,4.0,2.0,-1.0,-1.0,195.0,601.0,217.0,83.0,1832.0,,,,,,927.0,,,,,,1832.0,1832.0,1832.0,927.0,927.0,927.0
EV1898101528,18981,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,,,o,ZN01,SQ1898100041,PL1898104122,EC18981001528,TV1898101528,SH1898100047,,Nelson,N10004,Velodrome,N10010,0.0,P100078,P100105,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB02,STR0002,,0,13.0,36.0,,,1416.0,1411.0,1416.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,medium,DL02,SC189810281,2.0,1.0,-1.0,-1.0,232.0,638.0,180.0,120.0,1728.0,,,,,,927.0,,,,,,1728.0,1728.0,1728.0,927.0,927.0,927.0
EV1898101541,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,o,ZN01,SQ1898100041,PL1898104126,EC18981001541,TV1898101541,SH1898100048,,Nelson,N10004,Velodrome,N10010,0.0,"P100078,P100197","P100016,P100201",Samuel Yetsko,N20252026F,5.0,,,,,,,,,TB02,STR0002,,0,13.0,14.0,,,1438.0,1433.0,1438.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810282,0.0,2.0,-1.0,-1.0,254.0,660.0,158.0,142.0,1728.0,1671.0,,,,,3151.0,997.0,,,,,1699.5,1671.0,1728.0,2074.0,997.0,3151.0
EV1898101546,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,o,ZN01,SQ1898100041,PL1898104126,EC18981001546,TV1898101546,SH1898100048,,Nelson,N10004,Velodrome,N10010,0.0,P100079,"P100016,P100105",Joe Lopez,N20252026F,4.0,,,,,,,,,TB02,STR0002,,0,13.0,8.0,,,1444.0,1439.0,1444.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810283,3.0,0.0,-1.0,-1.0,260.0,666.0,152.0,148.0,1832.0,,,,,,3151.0,927.0,,,,,1832.0,1832.0,1832.0,2039.0,927.0,3151.0
EV1898101549,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,o,ZN01,SQ1898100041,PL1898104126,EC18981001549,TV1898101549,SH1898100048,,Nelson,N10004,Velodrome,N10010,0.0,P100197,P100016,Samuel Yetsko,N20252026F,5.0,,,,,,,,,TB02,STR0002,,0,13.0,5.0,,,1447.0,1442.0,1447.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810284,4.0,0.0,-1.0,-1.0,263.0,669.0,149.0,151.0,1671.0,,,,,,3151.0,,,,,,1671.0,1671.0,1671.0,3151.0,3151.0,3151.0
EV1898101555,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_OneTime,ED256,,,o,ZN01,SQ1898100041,PL1898104127,EC18981001555,TV1898101555,SH1898100048,,Nelson,N10004,Velodrome,N10010,0.0,P100078,P100016,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB02,STR0002,,0,12.0,58.0,,,1454.0,1449.0,1454.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,1,,0,high,DL01,SC189810285,0.0,1.0,-1.0,-1.0,270.0,676.0,142.0,158.0,1728.0,,,,,,3151.0,,,,,,1728.0,1728.0,1728.0,3151.0,3151.0,3151.0
EV1898101560,18981,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,,,o,ZN01,SQ1898100041,PL1898104127,EC18981001560,TV1898101560,SH1898100048,,Nelson,N10004,Velodrome,N10010,0.0,"P100093,P100197",,Samuel Yetsko,N20252026F,5.0,,,,,,,,,TB02,STR0002,,0,12.0,47.0,,,1465.0,1460.0,1465.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,medium,DL02,SC189810286,2.0,5.0,-1.0,-1.0,281.0,687.0,131.0,169.0,1390.0,1671.0,,,,,,,,,,,1530.5,1390.0,1671.0,,,
EV1898101561,18981,2,P02,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,,,o,ZN01,SQ1898100041,PL1898104127,EC18981001561,TV1898101561,SH1898100048,,Nelson,N10004,Velodrome,N10010,0.0,P100079,P100105,Joe Lopez,N20252026F,4.0,,,,,,,,,TB02,STR0002,,0,12.0,45.0,,,1467.0,1462.0,1467.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,medium,DL02,SC189810287,3.0,2.0,-1.0,-1.0,283.0,689.0,129.0,171.0,1832.0,,,,,,927.0,,,,,,1832.0,1832.0,1832.0,927.0,927.0,927.0
EV1898101568,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,o,ZN01,SQ1898100041,PL1898104131,EC18981001568,TV1898101568,SH1898100049,,Nelson,N10004,Velodrome,N10010,0.0,P100197,P100016,Samuel Yetsko,N20252026F,5.0,,,,,,,,,TB02,STR0002,,0,12.0,25.0,,,1487.0,1482.0,1487.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810288,4.0,0.0,-1.0,-1.0,303.0,709.0,109.0,191.0,1671.0,,,,,,3151.0,,,,,,1671.0,1671.0,1671.0,3151.0,3151.0,3151.0
EV1898101575,18981,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,,,o,ZN01,SQ1898100041,PL1898104131,EC18981001575,TV1898101575,SH1898100050,,Nelson,N10004,Velodrome,N10010,0.0,P100197,P100230,Samuel Yetsko,N20252026F,5.0,,,,,,,,,TB02,STR0002,,0,12.0,13.0,,,1499.0,1494.0,1499.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,medium,DL02,SC189810289,1.0,3.0,-1.0,-1.0,315.0,721.0,97.0,203.0,1671.0,,,,,,980.0,,,,,,1671.0,1671.0,1671.0,980.0,980.0,980.0
EV1898101601,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,o,ZN01,SQ1898100041,PL1898104141,EC18981001601,TV1898101601,SH1898100051,,Nelson,N10004,Velodrome,N10010,0.0,"P100001,P100002","P100074,P100138",Kevin White,N20252026F,4.0,,,,,,,,,TB02,STR0001,CY189810020,1,11.0,18.0,,,1554.0,1549.0,1554.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810290,0.0,0.0,-1.0,-1.0,776.0,370.0,42.0,258.0,1285.0,903.0,,,,,1567.0,3236.0,,,,,1094.0,903.0,1285.0,2401.5,1567.0,3236.0
EV1898101625,18981,2,P02,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,,,o,ZN01,SQ1898100044,PL1898104401,EC18981001625,TV1898101625,SH1898100055,,Nelson,N10004,Velodrome,N10010,0.0,P100061,P100224,Eric Larson,N20252026F,5.0,,,,,,,,,TB02,STR0002,,0,10.0,3.0,,,1629.0,1624.0,1629.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,medium,DL02,SC189810291,2.0,2.0,-1.0,-1.0,445.0,851.0,2.0,33.0,1582.0,,,,,,854.0,,,,,,1582.0,1582.0,1582.0,854.0,854.0,854.0
EV1898101631,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_WrapAround,ED262,,,o,ZN01,SQ1898100046,PL1898104601,EC18981001631,TV1898101631,SH1898100055,,Nelson,N10004,Velodrome,N10010,0.0,P100164,"P100016,P100070",Zachary Coleman,N20252026F,4.0,,,,,,,,,TB03,STR0002,,0,9.0,35.0,,,1657.0,1652.0,1657.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810292,0.0,0.0,-1.0,-1.0,473.0,879.0,61.0,26.0,1207.0,,,,,,3151.0,1647.0,,,,,1207.0,1207.0,1207.0,2399.0,1647.0,3151.0
EV1898101635,18981,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,,,o,ZN01,SQ1898100046,PL1898104601,EC18981001635,TV1898101635,SH1898100055,,Nelson,N10004,Velodrome,N10010,0.0,"P100119,P100224",,Eric Elliott,N20252026F,4.0,,,,,,,,,TB03,STR0002,,0,9.0,29.0,,,1663.0,1658.0,1663.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,medium,DL02,SC189810293,0.0,0.0,-1.0,-1.0,479.0,885.0,55.0,32.0,1660.0,854.0,,,,,,,,,,,1257.0,854.0,1660.0,,,
EV1898101646,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Backhand,ED254,,,o,ZN01,SQ1898100046,PL1898104606,EC18981001646,TV1898101646,SH1898100056,,Nelson,N10004,Velodrome,N10010,0.0,P100079,P100016,Joe Lopez,N20252026F,4.0,,,,,,,,,TB03,STR0002,,0,9.0,3.0,,,1689.0,1684.0,1689.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810294,0.0,0.0,-1.0,-1.0,505.0,911.0,29.0,58.0,1832.0,,,,,,3151.0,,,,,,1832.0,1832.0,1832.0,3151.0,3151.0,3151.0
EV1898101652,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,o,ZN01,SQ1898100046,PL1898104607,EC18981001652,TV1898101652,SH1898100056,,Nelson,N10004,Velodrome,N10010,0.0,"P100071,P100119",P100016,Eric Elliott,N20252026F,4.0,,,,,,,,,TB03,STR0002,,0,8.0,58.0,,,1694.0,1689.0,1694.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810295,0.0,2.0,-1.0,-1.0,510.0,916.0,24.0,63.0,1197.0,1660.0,,,,,3151.0,,,,,,1428.5,1197.0,1660.0,3151.0,3151.0,3151.0
EV1898101665,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Backhand,ED254,,,o,ZN01,SQ1898100046,PL1898104609,EC18981001665,TV1898101665,SH1898100056,,Nelson,N10004,Velodrome,N10010,0.0,P100071,P100016,Andy Alm,N20252026F,4.0,,,,,,,,,TB03,STR0002,,0,8.0,34.0,,,1718.0,1713.0,1718.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810296,0.0,0.0,-1.0,-1.0,534.0,940.0,70.0,87.0,1197.0,,,,,,3151.0,,,,,,1197.0,1197.0,1197.0,3151.0,3151.0,3151.0
EV1898101672,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Tip,ED260,,,o,ZN01,SQ1898100048,PL1898104801,EC18981001672,TV1898101672,SH1898100057,,Nelson,N10004,Velodrome,N10010,0.0,P100066,"P100016,P100108",Brock Lofgren,N20252026F,4.0,,,,,,,,,TB03,STR0002,,0,8.0,6.0,,,1746.0,1741.0,1746.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,1,,0,high,DL01,SC189810297,4.0,0.0,-1.0,-1.0,562.0,968.0,42.0,28.0,1516.0,,,,,,3151.0,1245.0,,,,,1516.0,1516.0,1516.0,2198.0,1245.0,3151.0
EV1898101682,18981,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,,,o,ZN01,SQ1898100048,PL1898104801,EC18981001682,TV1898101682,SH1898100057,,Nelson,N10004,Velodrome,N10010,0.0,"P100111,P100119",P100108,Eric Elliott,N20252026F,4.0,,,,,,,,,TB03,STR0002,CY189810021,1,7.0,50.0,,,1762.0,1757.0,1762.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,medium,DL02,SC189810298,9.0,1.0,-1.0,-1.0,578.0,984.0,26.0,44.0,1135.0,1660.0,,,,,1245.0,,,,,,1397.5,1135.0,1660.0,1245.0,1245.0,1245.0
EV1898101684,18981,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,,,o,ZN01,SQ1898100048,PL1898104801,EC18981001684,TV1898101684,SH1898100057,,Nelson,N10004,Velodrome,N10010,0.0,P100119,P100108,Eric Elliott,N20252026F,4.0,,,,,,,,,TB03,STR0002,,0,7.0,40.0,,,1772.0,1767.0,1772.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,medium,DL02,SC189810299,2.0,1.0,-1.0,-1.0,588.0,994.0,16.0,54.0,1660.0,,,,,,1245.0,,,,,,1660.0,1660.0,1660.0,1245.0,1245.0,1245.0
EV1898101691,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Tip,ED260,,,o,ZN01,SQ1898100048,PL1898104804,EC18981001691,TV1898101691,SH1898100058,,Nelson,N10004,Velodrome,N10010,0.0,P100111,P100016,Michelle Freddolino,N20252026F,4.0,,,,,,,,,TB03,STR0002,,0,7.0,24.0,,,1788.0,1783.0,1788.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,1,,0,high,DL01,SC189810300,0.0,1.0,-1.0,-1.0,604.0,1010.0,116.0,70.0,1135.0,,,,,,3151.0,,,,,,1135.0,1135.0,1135.0,3151.0,3151.0,3151.0
EV1898101696,18981,2,P02,Shot,ET0001,Shot_BlockedSameTeam,,Shot_Wrist,ED263,,,o,ZN01,SQ1898100050,PL1898105001,EC18981001696,TV1898101696,SH1898100059,,Nelson,N10004,Velodrome,N10010,0.0,"P100074,P100078",P100093,Marko Somersalmi,N20252026F,5.0,,,,,,,,,TB03,STR0002,,0,7.0,1.0,,,1811.0,1806.0,1811.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,medium,DL02,SC189810301,5.0,1.0,-1.0,-1.0,627.0,1033.0,93.0,23.0,1567.0,1728.0,,,,,1390.0,,,,,,1647.5,1567.0,1728.0,1390.0,1390.0,1390.0
EV1898101721,18981,2,P02,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,,,o,ZN01,SQ1898100050,PL1898105010,EC18981001721,TV1898101721,SH1898100060,,Nelson,N10004,Velodrome,N10010,0.0,P100093,,Pat Major,N20252026F,5.0,,,,,,,,,TB03,STR0001,,0,6.0,13.0,,,1859.0,1854.0,1859.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,medium,DL02,SC189810302,7.0,1.0,-1.0,-1.0,1081.0,675.0,45.0,71.0,1390.0,,,,,,,,,,,,1390.0,1390.0,1390.0,,,
EV1898101733,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,o,ZN01,SQ1898100050,PL1898105014,EC18981001733,TV1898101733,SH1898100061,,Nelson,N10004,Velodrome,N10010,0.0,P100079,"P100016,P100105",Joe Lopez,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,5.0,46.0,,,1886.0,1881.0,1886.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810303,0.0,0.0,-1.0,-1.0,702.0,1108.0,18.0,98.0,1832.0,,,,,,3151.0,927.0,,,,,1832.0,1832.0,1832.0,2039.0,927.0,3151.0
EV1898101740,18981,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,,,o,ZN01,SQ1898100050,PL1898105015,EC18981001740,TV1898101740,SH1898100061,,Nelson,N10004,Velodrome,N10010,0.0,P100079,P100001,Joe Lopez,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,5.0,39.0,,,1893.0,1888.0,1893.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,medium,DL02,SC189810304,4.0,0.0,-1.0,-1.0,709.0,1115.0,11.0,105.0,1832.0,,,,,,1285.0,,,,,,1832.0,1832.0,1832.0,1285.0,1285.0,1285.0
EV1898101749,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,o,ZN01,SQ1898100052,PL1898105202,EC18981001749,TV1898101749,SH1898100062,,Nelson,N10004,Velodrome,N10010,0.0,P100066,"P100016,P100198",Brock Lofgren,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,55.0,,,1937.0,1932.0,1937.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810305,0.0,0.0,-1.0,-1.0,753.0,1159.0,26.0,33.0,1516.0,,,,,,3151.0,1271.0,,,,,1516.0,1516.0,1516.0,2211.0,1271.0,3151.0
EV1898101754,18981,2,P02,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,,,o,ZN01,SQ1898100052,PL1898105202,EC18981001754,TV1898101754,SH1898100062,,Nelson,N10004,Velodrome,N10010,0.0,P100197,P100230,Samuel Yetsko,N20252026F,5.0,,,,,,,,,TB04,STR0001,,0,4.0,50.0,,,1942.0,1937.0,1942.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,medium,DL02,SC189810306,2.0,1.0,-1.0,-1.0,758.0,1164.0,21.0,38.0,1671.0,,,,,,980.0,,,,,,1671.0,1671.0,1671.0,980.0,980.0,980.0
EV1898101758,18981,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,,,o,ZN01,SQ1898100052,PL1898105202,EC18981001758,TV1898101758,SH1898100062,,Nelson,N10004,Velodrome,N10010,0.0,P100074,P100002,Marko Somersalmi,N20252026F,5.0,,,,,,,,,TB04,STR0001,,0,4.0,42.0,,,1950.0,1945.0,1950.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,medium,DL02,SC189810307,8.0,1.0,-1.0,-1.0,766.0,1172.0,13.0,46.0,1567.0,,,,,,903.0,,,,,,1567.0,1567.0,1567.0,903.0,903.0,903.0
EV1898101763,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,o,ZN01,SQ1898100052,PL1898105203,EC18981001763,TV1898101763,SH1898100062,,Nelson,N10004,Velodrome,N10010,0.0,P100164,"P100016,P100105",Zachary Coleman,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,30.0,,,1962.0,1957.0,1962.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189810308,1.0,0.0,-1.0,-1.0,778.0,1184.0,1.0,58.0,1207.0,,,,,,3151.0,927.0,,,,,1207.0,1207.0,1207.0,2039.0,927.0,3151.0
