event_index,event_key,shift_index,shift_key,linked_event_index,sequence_index,play_index,event_type,event_detail,event_detail_2,event_successful,period,event_start_min,event_start_sec,time_total_seconds,duration,event_team_zone,game_id,_processed_timestamp
1144.0,18969_1144.0,7.0,18969_7.0,9025.0,,,Pass,Pass_Missed,Pass-ReceiverMissed,u,1.0,13.0,7.0,787.0,0.0,d,18969,2025-12-19 20:06:37
1145.0,18969_1145.0,7.0,18969_7.0,9025.0,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-PassMiss/Misplay,u,1.0,13.0,7.0,787.0,0.0,d,18969,2025-12-19 20:06:37
1146.0,18969_1146.0,7.0,18969_7.0,9025.0,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,1.0,13.0,7.0,787.0,0.0,d,18969,2025-12-19 20:06:37
1147.0,18969_1147.0,7.0,18969_7.0,,,,Possession,PuckRetrieval,,s,1.0,13.0,6.0,786.0,4.0,n,18969,2025-12-19 20:06:37
1148.0,18969_1148.0,7.0,18969_7.0,,,,Pass,Pass_Completed,Pass-Forehand,s,1.0,13.0,2.0,782.0,0.0,n,18969,2025-12-19 20:06:37
1149.0,18969_1149.0,7.0,18969_7.0,,,,Possession,,,,1.0,13.0,2.0,782.0,4.0,n,18969,2025-12-19 20:06:37
1150.0,18969_1150.0,7.0,18969_7.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,u,1.0,12.0,58.0,778.0,2.0,o,18969,2025-12-19 20:06:37
1151.0,18969_1151.0,7.0,18969_7.0,9026.0,,,Shot,Shot_Missed,Shot-Wrist,u,1.0,12.0,56.0,776.0,0.0,o,18969,2025-12-19 20:06:37
1152.0,18969_1152.0,7.0,18969_7.0,9026.0,,,Turnover,Turnover_Giveaway,Giveaway-ShotMissed,u,1.0,12.0,56.0,776.0,0.0,o,18969,2025-12-19 20:06:37
1153.0,18969_1153.0,7.0,18969_7.0,,,,Possession,PuckRetrieval,,s,1.0,12.0,51.0,771.0,0.0,d,18969,2025-12-19 20:06:37
1154.0,18969_1154.0,7.0,18969_7.0,9027.0,,,Pass,Pass_Completed,Pass-Forehand,s,1.0,12.0,50.0,770.0,0.0,d,18969,2025-12-19 20:06:37
1155.0,18969_1155.0,7.0,18969_7.0,9027.0,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Pass,s,1.0,12.0,50.0,770.0,0.0,d,18969,2025-12-19 20:06:37
1156.0,18969_1156.0,7.0,18969_7.0,,,,Pass,Pass_Completed,Pass-Tipped,s,1.0,12.0,49.0,769.0,0.0,n,18969,2025-12-19 20:06:37
1157.0,18969_1157.0,7.0,18969_7.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,1.0,12.0,48.0,768.0,4.0,o,18969,2025-12-19 20:06:37
1158.0,18969_1158.0,8.0,18969_8.0,9028.0,,,Shot,Shot_OnNetSaved,Shot-Wrist,s,1.0,12.0,44.0,764.0,0.0,o,18969,2025-12-19 20:06:37
1159.0,18969_1159.0,8.0,18969_8.0,9028.0,,,Save,Save_Rebound,Save-Chest,,1.0,12.0,44.0,764.0,0.0,d,18969,2025-12-19 20:06:37
1160.0,18969_1160.0,8.0,18969_8.0,9028.0,,,Rebound,Rebound_TeamRecovered,,,1.0,12.0,44.0,764.0,0.0,d,18969,2025-12-19 20:06:37
1161.0,18969_1161.0,8.0,18969_8.0,,,,Possession,PuckRetrieval,,s,1.0,12.0,42.0,762.0,0.0,d,18969,2025-12-19 20:06:37
1162.0,18969_1162.0,8.0,18969_8.0,,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,1.0,12.0,42.0,762.0,2.0,d,18969,2025-12-19 20:06:37
1163.0,18969_1163.0,9.0,18969_9.0,,,,Possession,,,,1.0,12.0,40.0,760.0,3.0,n,18969,2025-12-19 20:06:37
1164.0,18969_1164.0,9.0,18969_9.0,9029.0,,,Pass,Pass_Deflected,Pass-Forehand,u,1.0,12.0,37.0,757.0,0.0,n,18969,2025-12-19 20:06:37
1165.0,18969_1165.0,9.0,18969_9.0,9029.0,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-PassMiss/Misplay,u,1.0,12.0,37.0,757.0,0.0,n,18969,2025-12-19 20:06:37
1166.0,18969_1166.0,9.0,18969_9.0,,,,Possession,,,,1.0,12.0,37.0,757.0,2.0,o,18969,2025-12-19 20:06:37
1167.0,18969_1167.0,9.0,18969_9.0,9030.0,,,Pass,Pass_Deflected,Pass-Forehand,u,1.0,12.0,35.0,755.0,0.0,o,18969,2025-12-19 20:06:37
1168.0,18969_1168.0,9.0,18969_9.0,9030.0,,,Turnover,Turnover_Giveaway,Giveaway-PassBlocked,u,1.0,12.0,35.0,755.0,0.0,o,18969,2025-12-19 20:06:37
1169.0,18969_1169.0,9.0,18969_9.0,,,,Possession,PuckRetrieval,,u,1.0,12.0,31.0,751.0,3.0,d,18969,2025-12-19 20:06:37
1170.0,18969_1170.0,9.0,18969_9.0,,,,Turnover,Turnover_Takeaway,Takeaway-BattleWon,s,1.0,12.0,25.0,745.0,0.0,o,18969,2025-12-19 20:06:37
1171.0,18969_1171.0,9.0,18969_9.0,,,,Turnover,Turnover_Giveaway,Giveaway-DumpInZone,u,1.0,12.0,24.0,744.0,0.0,o,18969,2025-12-19 20:06:37
1172.0,18969_1172.0,10.0,18969_10.0,,,,Possession,PuckRetrieval,,u,1.0,12.0,19.0,739.0,0.0,d,18969,2025-12-19 20:06:37
1173.0,18969_1173.0,10.0,18969_10.0,,,,Turnover,Turnover_Giveaway,Giveaway-AttemptedZoneClear/Dump,u,1.0,12.0,19.0,739.0,0.0,d,18969,2025-12-19 20:06:37
1174.0,18969_1174.0,11.0,18969_11.0,,,,Possession,PuckRetrieval,,s,1.0,12.0,15.0,735.0,2.0,o,18969,2025-12-19 20:06:37
1175.0,18969_1175.0,11.0,18969_11.0,,,,Pass,Pass_Completed,Pass-Backhand,s,1.0,12.0,13.0,733.0,0.0,o,18969,2025-12-19 20:06:37
1176.0,18969_1176.0,11.0,18969_11.0,9031.0,,,Shot,Shot_OnNetSaved,Shot-Tip,s,1.0,12.0,12.0,732.0,0.0,o,18969,2025-12-19 20:06:37
1177.0,18969_1177.0,11.0,18969_11.0,9031.0,,,Save,Save_Rebound,Save-RightPad,,1.0,12.0,12.0,732.0,0.0,d,18969,2025-12-19 20:06:37
1178.0,18969_1178.0,11.0,18969_11.0,9031.0,,,Rebound,Rebound_OppTeamRecovered,,,1.0,12.0,12.0,732.0,0.0,d,18969,2025-12-19 20:06:37
1179.0,18969_1179.0,11.0,18969_11.0,,,,Possession,PuckRecovery,,s,1.0,12.0,8.0,728.0,1.0,o,18969,2025-12-19 20:06:37
1180.0,18969_1180.0,11.0,18969_11.0,,,,Pass,Pass_Completed,Pass-Forehand,s,1.0,12.0,7.0,727.0,0.0,o,18969,2025-12-19 20:06:37
1181.0,18969_1181.0,11.0,18969_11.0,,,,Possession,,,,1.0,12.0,7.0,727.0,4.0,o,18969,2025-12-19 20:06:37
1182.0,18969_1182.0,11.0,18969_11.0,,,,Pass,Pass_Completed,Pass-Forehand,s,1.0,12.0,2.0,722.0,0.0,o,18969,2025-12-19 20:06:37
1183.0,18969_1183.0,11.0,18969_11.0,,,,Pass,Pass_Completed,Pass-Forehand,s,1.0,12.0,1.0,721.0,0.0,o,18969,2025-12-19 20:06:37
1184.0,18969_1184.0,11.0,18969_11.0,,,,Possession,,,,1.0,12.0,0.0,720.0,2.0,o,18969,2025-12-19 20:06:37
1185.0,18969_1185.0,11.0,18969_11.0,,,,Pass,Pass_Missed,Pass-ReceiverMissed,u,1.0,11.0,58.0,718.0,0.0,o,18969,2025-12-19 20:06:37
1186.0,18969_1186.0,11.0,18969_11.0,,,,Possession,,,,1.0,11.0,55.0,715.0,0.0,o,18969,2025-12-19 20:06:37
1187.0,18969_1187.0,11.0,18969_11.0,,,,Pass,,,u,1.0,11.0,54.0,714.0,0.0,o,18969,2025-12-19 20:06:37
1188.0,18969_1188.0,11.0,18969_11.0,,,,Possession,,,,1.0,11.0,53.0,713.0,2.0,o,18969,2025-12-19 20:06:37
1189.0,18969_1189.0,11.0,18969_11.0,9032.0,,,Shot,Shot_Goal,,s,1.0,11.0,51.0,711.0,0.0,o,18969,2025-12-19 20:06:37
1190.0,18969_1190.0,11.0,18969_11.0,9032.0,,,Goal,Goal_Scored,Goal-Wrist,s,1.0,11.0,51.0,711.0,0.0,o,18969,2025-12-19 20:06:37
1191.0,18969_1191.0,11.0,18969_11.0,9032.0,,,Stoppage,Stoppage_Play,Stoppage-Goal,,1.0,11.0,51.0,711.0,0.0,o,18969,2025-12-19 20:06:37
1192.0,18969_1192.0,12.0,18969_12.0,9032.0,,,DeadIce,,,,1.0,11.0,50.0,710.0,23.0,o,18969,2025-12-19 20:06:37
1193.0,18969_1193.0,12.0,18969_12.0,,,,Faceoff,Faceoff_AfterGoal,,,1.0,11.0,27.0,687.0,0.0,n,18969,2025-12-19 20:06:37
1194.0,18969_1194.0,12.0,18969_12.0,,,,Possession,,,,1.0,11.0,25.0,685.0,4.0,n,18969,2025-12-19 20:06:37
1195.0,18969_1195.0,12.0,18969_12.0,,,,Pass,,,u,1.0,11.0,21.0,681.0,0.0,n,18969,2025-12-19 20:06:37
1196.0,18969_1196.0,12.0,18969_12.0,,,,Pass,Pass_Missed,Pass-Forehand,u,1.0,11.0,20.0,680.0,0.0,n,18969,2025-12-19 20:06:37
1197.0,18969_1197.0,12.0,18969_12.0,9033.0,,,Stoppage,Stoppage_Play,Stoppage-Icing,,1.0,11.0,20.0,680.0,0.0,n,18969,2025-12-19 20:06:37
1198.0,18969_1198.0,12.0,18969_12.0,9033.0,,,DeadIce,,,,1.0,11.0,20.0,680.0,23.0,n,18969,2025-12-19 20:06:37
1199.0,18969_1199.0,13.0,18969_13.0,,,,Faceoff,Faceoff_AfterStoppage,,,1.0,10.0,57.0,657.0,0.0,d,18969,2025-12-19 20:06:37
1200.0,18969_1200.0,13.0,18969_13.0,,,,Possession,,,,1.0,10.0,54.0,654.0,2.0,d,18969,2025-12-19 20:06:37
1201.0,18969_1201.0,13.0,18969_13.0,,,,Turnover,Turnover_Giveaway,Giveaway-AttemptedZoneClear/Dump,u,1.0,10.0,52.0,652.0,0.0,d,18969,2025-12-19 20:06:37
1202.0,18969_1202.0,13.0,18969_13.0,,,,Possession,PuckRetrieval,,,1.0,10.0,50.0,650.0,1.0,o,18969,2025-12-19 20:06:37
1203.0,18969_1203.0,13.0,18969_13.0,9034.0,,,Shot,Shot_Blocked,Shot-Wrist,u,1.0,10.0,49.0,649.0,0.0,o,18969,2025-12-19 20:06:37
1204.0,18969_1204.0,13.0,18969_13.0,9034.0,,,Turnover,Turnover_Giveaway,Giveaway-ShotBlocked,u,1.0,10.0,49.0,649.0,0.0,o,18969,2025-12-19 20:06:37
1205.0,18969_1205.0,13.0,18969_13.0,,,,Possession,,,,1.0,10.0,48.0,648.0,1.0,d,18969,2025-12-19 20:06:37
1206.0,18969_1206.0,13.0,18969_13.0,,,,Pass,Pass_Completed,Pass-Forehand,s,1.0,10.0,47.0,647.0,0.0,d,18969,2025-12-19 20:06:37
1207.0,18969_1207.0,13.0,18969_13.0,,,,Pass,Pass_Completed,Pass-Forehand,s,1.0,10.0,46.0,646.0,0.0,n,18969,2025-12-19 20:06:37
1208.0,18969_1208.0,13.0,18969_13.0,,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,1.0,10.0,45.0,645.0,1.0,n,18969,2025-12-19 20:06:37
1209.0,18969_1209.0,13.0,18969_13.0,,,,Possession,,,,1.0,10.0,44.0,644.0,2.0,n,18969,2025-12-19 20:06:37
1210.0,18969_1210.0,13.0,18969_13.0,,,,Pass,Pass_Deflected,Pass-Forehand,u,1.0,10.0,42.0,642.0,0.0,n,18969,2025-12-19 20:06:37
1211.0,18969_1211.0,13.0,18969_13.0,9035.0,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-DumpIn,u,1.0,10.0,41.0,641.0,0.0,o,18969,2025-12-19 20:06:37
1212.0,18969_1212.0,13.0,18969_13.0,9035.0,,,Turnover,Turnover_Giveaway,Giveaway-ZoneClear/Dump,u,1.0,10.0,41.0,641.0,0.0,o,18969,2025-12-19 20:06:37
1213.0,18969_1213.0,13.0,18969_13.0,,,,Possession,PuckRetrieval,,s,1.0,10.0,38.0,638.0,4.0,d,18969,2025-12-19 20:06:37
1214.0,18969_1214.0,13.0,18969_13.0,,,,Possession,,,,1.0,10.0,34.0,634.0,3.0,d,18969,2025-12-19 20:06:37
1215.0,18969_1215.0,13.0,18969_13.0,,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,1.0,10.0,31.0,631.0,1.0,d,18969,2025-12-19 20:06:37
1216.0,18969_1216.0,13.0,18969_13.0,,,,Possession,,,,1.0,10.0,30.0,630.0,2.0,n,18969,2025-12-19 20:06:37
1217.0,18969_1217.0,13.0,18969_13.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,1.0,10.0,27.0,627.0,3.0,o,18969,2025-12-19 20:06:37
1218.0,18969_1218.0,13.0,18969_13.0,9036.0,,,Shot,Shot_OnNetSaved,Shot-Wrist,s,1.0,10.0,24.0,624.0,0.0,o,18969,2025-12-19 20:06:37
1219.0,18969_1219.0,13.0,18969_13.0,9036.0,,,Save,Save_Freeze,Save-Butterfly,,1.0,10.0,24.0,624.0,0.0,d,18969,2025-12-19 20:06:37
1220.0,18969_1220.0,13.0,18969_13.0,9036.0,,,Stoppage,Stoppage_Play,Stoppage-GoalieStoppage,,1.0,10.0,24.0,624.0,0.0,d,18969,2025-12-19 20:06:37
1221.0,18969_1221.0,13.0,18969_13.0,9036.0,,,DeadIce,,,,1.0,10.0,24.0,624.0,18.0,d,18969,2025-12-19 20:06:37
1222.0,18969_1222.0,14.0,18969_14.0,,,,Faceoff,Faceoff_AfterStoppage,,,1.0,10.0,6.0,606.0,0.0,d,18969,2025-12-19 20:06:37
1223.0,18969_1223.0,14.0,18969_14.0,9037.0,,,Turnover,Turnover_Giveaway,Giveaway-AttemptedZoneClear/Dump,u,1.0,10.0,3.0,603.0,0.0,d,18969,2025-12-19 20:06:37
1224.0,18969_1224.0,14.0,18969_14.0,9037.0,,,Zone_Entry_Exit,Zone_Keepin,Zone-KeepIn,s,1.0,10.0,0.0,600.0,0.0,o,18969,2025-12-19 20:06:37
1225.0,18969_1225.0,14.0,18969_14.0,,,,Possession,PuckRetrieval,,s,1.0,10.0,0.0,600.0,0.0,o,18969,2025-12-19 20:06:37
1226.0,18969_1226.0,14.0,18969_14.0,9038.0,,,Shot,Shot_DeflectedOnNetSaved,Shot-Wrist,s,1.0,9.0,59.0,599.0,0.0,o,18969,2025-12-19 20:06:37
1227.0,18969_1227.0,14.0,18969_14.0,9038.0,,,Save,Save_Rebound,Save-Butterfly,,1.0,9.0,59.0,599.0,0.0,d,18969,2025-12-19 20:06:37
1228.0,18969_1228.0,14.0,18969_14.0,9038.0,,,Stoppage,,,,1.0,9.0,57.0,597.0,0.0,d,18969,2025-12-19 20:06:37
1229.0,18969_1229.0,14.0,18969_14.0,9038.0,,,DeadIce,,,,1.0,9.0,57.0,597.0,12.0,d,18969,2025-12-19 20:06:37
1230.0,18969_1230.0,14.0,18969_14.0,,,,Faceoff,Faceoff_AfterStoppage,,,1.0,9.0,45.0,585.0,0.0,d,18969,2025-12-19 20:06:37
1231.0,18969_1231.0,14.0,18969_14.0,,,,Pass,Pass_Completed,Pass-Forehand,s,1.0,9.0,43.0,583.0,0.0,d,18969,2025-12-19 20:06:37
1232.0,18969_1232.0,14.0,18969_14.0,,,,Possession,,,,1.0,9.0,43.0,583.0,5.0,d,18969,2025-12-19 20:06:37
1233.0,18969_1233.0,14.0,18969_14.0,9039.0,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,u,1.0,9.0,38.0,578.0,0.0,d,18969,2025-12-19 20:06:37
1234.0,18969_1234.0,14.0,18969_14.0,9039.0,,,Turnover,Turnover_Giveaway,Giveaway-Misplayed,u,1.0,9.0,38.0,578.0,0.0,n,18969,2025-12-19 20:06:37
1235.0,18969_1235.0,14.0,18969_14.0,,,,Possession,PuckRetrieval,,u,1.0,9.0,37.0,577.0,2.0,n,18969,2025-12-19 20:06:37
1236.0,18969_1236.0,,,,,,Pass,Pass_Missed,Pass-Forehand,u,1.0,9.0,34.0,574.0,0.0,n,18969,2025-12-19 20:06:37
1237.0,18969_1237.0,15.0,18969_15.0,,,,Possession,PuckRetrieval,,s,1.0,9.0,32.0,572.0,2.0,n,18969,2025-12-19 20:06:37
1238.0,18969_1238.0,15.0,18969_15.0,,,,Pass,Pass_Completed,Pass-Forehand,s,1.0,9.0,30.0,570.0,0.0,n,18969,2025-12-19 20:06:37
1239.0,18969_1239.0,15.0,18969_15.0,9040.0,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-DumpIn,s,1.0,9.0,28.0,568.0,0.0,n,18969,2025-12-19 20:06:37
1240.0,18969_1240.0,15.0,18969_15.0,9040.0,,,Turnover,Turnover_Giveaway,Giveaway-ZoneClear/Dump,u,1.0,9.0,28.0,568.0,0.0,n,18969,2025-12-19 20:06:37
1241.0,18969_1241.0,16.0,18969_16.0,,,,Possession,PuckRetrieval,,s,1.0,9.0,24.0,564.0,1.0,d,18969,2025-12-19 20:06:37
1242.0,18969_1242.0,16.0,18969_16.0,,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,1.0,9.0,23.0,563.0,1.0,d,18969,2025-12-19 20:06:37
1243.0,18969_1243.0,16.0,18969_16.0,,,,Possession,,,,1.0,9.0,22.0,562.0,1.0,d,18969,2025-12-19 20:06:37
1244.0,18969_1244.0,16.0,18969_16.0,9041.0,,,Pass,Pass_Missed,Pass-Forehand,u,1.0,9.0,21.0,561.0,0.0,n,18969,2025-12-19 20:06:37
1245.0,18969_1245.0,16.0,18969_16.0,9041.0,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,1.0,9.0,21.0,561.0,0.0,n,18969,2025-12-19 20:06:37
1246.0,18969_1246.0,16.0,18969_16.0,,,,Possession,PuckRetrieval,,u,1.0,9.0,18.0,558.0,1.0,n,18969,2025-12-19 20:06:37
1247.0,18969_1247.0,16.0,18969_16.0,,,,Turnover,Turnover_Takeaway,Takeaway-BattleWon,s,1.0,9.0,16.0,556.0,0.0,n,18969,2025-12-19 20:06:37
1248.0,18969_1248.0,16.0,18969_16.0,9042.0,,,Zone_Entry_Exit,Zone_Entryfailed,ZoneEntry-Rush,u,1.0,9.0,15.0,555.0,0.0,n,18969,2025-12-19 20:06:37
1249.0,18969_1249.0,16.0,18969_16.0,9042.0,,,Play,Play_Defensive,Play-SeperateFromPuck,,1.0,9.0,15.0,555.0,0.0,n,18969,2025-12-19 20:06:37
1250.0,18969_1250.0,16.0,18969_16.0,,,,Possession,PuckRecovery,,u,1.0,9.0,13.0,553.0,2.0,n,18969,2025-12-19 20:06:37
1251.0,18969_1251.0,16.0,18969_16.0,9043.0,,,Pass,Pass_Missed,Pass-Forehand,u,1.0,9.0,11.0,551.0,0.0,n,18969,2025-12-19 20:06:37
1252.0,18969_1252.0,16.0,18969_16.0,9043.0,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-PassMiss/Misplay,u,1.0,9.0,10.0,550.0,0.0,n,18969,2025-12-19 20:06:37
1253.0,18969_1253.0,16.0,18969_16.0,,,,Possession,PuckRecovery,,u,1.0,9.0,9.0,549.0,0.0,n,18969,2025-12-19 20:06:37
1254.0,18969_1254.0,16.0,18969_16.0,9044.0,,,Pass,Pass_Missed,Pass-Forehand,u,1.0,9.0,9.0,549.0,0.0,n,18969,2025-12-19 20:06:37
1255.0,18969_1255.0,16.0,18969_16.0,9044.0,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-PassMiss/Misplay,u,1.0,9.0,9.0,549.0,0.0,n,18969,2025-12-19 20:06:37
1256.0,18969_1256.0,16.0,18969_16.0,9044.0,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,1.0,9.0,9.0,549.0,0.0,n,18969,2025-12-19 20:06:37
1257.0,18969_1257.0,16.0,18969_16.0,,,,Possession,PuckRetrieval,,s,1.0,9.0,4.0,544.0,1.0,d,18969,2025-12-19 20:06:37
1258.0,18969_1258.0,16.0,18969_16.0,,,,Pass,Pass_Completed,Pass-Forehand,s,1.0,9.0,3.0,543.0,0.0,d,18969,2025-12-19 20:06:37
1259.0,18969_1259.0,17.0,18969_17.0,,,,Possession,,,,1.0,9.0,2.0,542.0,1.0,d,18969,2025-12-19 20:06:37
1260.0,18969_1260.0,17.0,18969_17.0,9045.0,,,Pass,Pass_Deflected,Pass-Forehand,u,1.0,9.0,1.0,541.0,0.0,d,18969,2025-12-19 20:06:37
1261.0,18969_1261.0,17.0,18969_17.0,9045.0,,,Turnover,Turnover_Giveaway,Giveaway-PassBlocked,u,1.0,9.0,1.0,541.0,0.0,d,18969,2025-12-19 20:06:37
1262.0,18969_1262.0,17.0,18969_17.0,9046.0,,,Zone_Entry_Exit,Zone_Keepin,Zone-KeepIn,s,1.0,8.0,59.0,539.0,0.0,o,18969,2025-12-19 20:06:37
1263.0,18969_1263.0,17.0,18969_17.0,9046.0,,,Possession,PuckRetrieval,,u,1.0,8.0,59.0,539.0,1.0,o,18969,2025-12-19 20:06:37
1264.0,18969_1264.0,17.0,18969_17.0,,,,Turnover,Turnover_Takeaway,Takeaway-PokeCheck,s,1.0,8.0,58.0,538.0,0.0,o,18969,2025-12-19 20:06:37
1265.0,18969_1265.0,17.0,18969_17.0,,,,Possession,PuckRetrieval,,s,1.0,8.0,57.0,537.0,2.0,d,18969,2025-12-19 20:06:37
1266.0,18969_1266.0,18.0,18969_18.0,,,,Pass,Pass_Completed,Pass-Forehand,s,1.0,8.0,54.0,534.0,0.0,d,18969,2025-12-19 20:06:37
1267.0,18969_1267.0,18.0,18969_18.0,,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,1.0,8.0,54.0,534.0,1.0,d,18969,2025-12-19 20:06:37
1268.0,18969_1268.0,18.0,18969_18.0,,,,Pass,Pass_Completed,Pass-Backhand,s,1.0,8.0,53.0,533.0,0.0,n,18969,2025-12-19 20:06:37
1269.0,18969_1269.0,18.0,18969_18.0,,,,Possession,,,,1.0,8.0,52.0,532.0,2.0,n,18969,2025-12-19 20:06:37
1270.0,18969_1270.0,18.0,18969_18.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,1.0,8.0,50.0,530.0,2.0,o,18969,2025-12-19 20:06:37
1271.0,18969_1271.0,19.0,18969_19.0,,,,Turnover,Turnover_Takeaway,Takeaway-PokeCheck,s,1.0,8.0,48.0,528.0,0.0,d,18969,2025-12-19 20:06:37
1272.0,18969_1272.0,19.0,18969_19.0,,,,Possession,,,,1.0,8.0,46.0,526.0,2.0,d,18969,2025-12-19 20:06:37
1273.0,18969_1273.0,19.0,18969_19.0,9047.0,,,Pass,Pass_Intercepted,Pass-Forehand,u,1.0,8.0,44.0,524.0,0.0,d,18969,2025-12-19 20:06:37
1274.0,18969_1274.0,19.0,18969_19.0,9047.0,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-PassMiss/Misplay,u,1.0,8.0,44.0,524.0,0.0,d,18969,2025-12-19 20:06:37
1275.0,18969_1275.0,19.0,18969_19.0,9047.0,,,Turnover,Turnover_Giveaway,Giveaway-PassIntercepted,u,1.0,8.0,44.0,524.0,0.0,d,18969,2025-12-19 20:06:37
1276.0,18969_1276.0,19.0,18969_19.0,,,,Possession,,,,1.0,8.0,43.0,523.0,1.0,n,18969,2025-12-19 20:06:37
1277.0,18969_1277.0,19.0,18969_19.0,9048.0,,,Pass,Pass_Missed,Pass-Forehand,u,1.0,8.0,42.0,522.0,0.0,n,18969,2025-12-19 20:06:37
1278.0,18969_1278.0,19.0,18969_19.0,9048.0,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,1.0,8.0,42.0,522.0,0.0,n,18969,2025-12-19 20:06:37
1279.0,18969_1279.0,19.0,18969_19.0,,,,Possession,,,,1.0,8.0,41.0,521.0,2.0,n,18969,2025-12-19 20:06:37
1280.0,18969_1280.0,19.0,18969_19.0,9049.0,,,Pass,Pass_Missed,Pass-Forehand,u,1.0,8.0,38.0,518.0,0.0,n,18969,2025-12-19 20:06:37
1281.0,18969_1281.0,19.0,18969_19.0,9049.0,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,1.0,8.0,38.0,518.0,0.0,n,18969,2025-12-19 20:06:37
1282.0,18969_1282.0,19.0,18969_19.0,,,,Possession,PuckRetrieval,,,1.0,8.0,36.0,516.0,3.0,n,18969,2025-12-19 20:06:37
1283.0,18969_1283.0,20.0,18969_20.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,1.0,8.0,33.0,513.0,2.0,o,18969,2025-12-19 20:06:37
1284.0,18969_1284.0,20.0,18969_20.0,,,,Shot,Shot_Blocked,Shot-Wrist,u,1.0,8.0,31.0,511.0,0.0,o,18969,2025-12-19 20:06:37
1285.0,18969_1285.0,20.0,18969_20.0,,,,Possession,PuckRecovery,,s,1.0,8.0,28.0,508.0,0.0,o,18969,2025-12-19 20:06:37
1286.0,18969_1286.0,20.0,18969_20.0,9050.0,,,Shot,Shot_OnNetSaved,Shot-Backhand,s,1.0,8.0,28.0,508.0,0.0,o,18969,2025-12-19 20:06:37
1287.0,18969_1287.0,20.0,18969_20.0,9050.0,,,Save,Save_Rebound,Save-Glove,,1.0,8.0,28.0,508.0,0.0,d,18969,2025-12-19 20:06:37
1288.0,18969_1288.0,20.0,18969_20.0,9050.0,,,Rebound,Rebound_TeamRecovered,,,1.0,8.0,28.0,508.0,0.0,d,18969,2025-12-19 20:06:37
1289.0,18969_1289.0,20.0,18969_20.0,,,,Possession,PuckRetrieval,,u,1.0,8.0,26.0,506.0,3.0,d,18969,2025-12-19 20:06:37
1290.0,18969_1290.0,20.0,18969_20.0,9051.0,,,Stoppage,Stoppage_Play,Stoppage-Icing,,1.0,8.0,19.0,499.0,0.0,d,18969,2025-12-19 20:06:37
1291.0,18969_1291.0,20.0,18969_20.0,9051.0,,,DeadIce,,,,1.0,8.0,19.0,499.0,22.0,d,18969,2025-12-19 20:06:37
1292.0,18969_1292.0,21.0,18969_21.0,,,,Faceoff,Faceoff_AfterStoppage,,,1.0,7.0,57.0,477.0,0.0,d,18969,2025-12-19 20:06:37
1293.0,18969_1293.0,21.0,18969_21.0,,,,Possession,PuckRetrieval,,s,1.0,7.0,54.0,474.0,3.0,o,18969,2025-12-19 20:06:37
1294.0,18969_1294.0,21.0,18969_21.0,,,,Pass,Pass_Completed,,s,1.0,7.0,51.0,471.0,0.0,o,18969,2025-12-19 20:06:37
1295.0,18969_1295.0,21.0,18969_21.0,,,,Possession,,,,1.0,7.0,50.0,470.0,2.0,o,18969,2025-12-19 20:06:37
1296.0,18969_1296.0,21.0,18969_21.0,,,,Shot,Shot_Missed,Shot-Backhand,u,1.0,7.0,48.0,468.0,0.0,o,18969,2025-12-19 20:06:37
1297.0,18969_1297.0,21.0,18969_21.0,,,,Possession,,,,1.0,7.0,46.0,466.0,4.0,o,18969,2025-12-19 20:06:37
1298.0,18969_1298.0,21.0,18969_21.0,,,,Pass,Pass_Completed,Pass-Forehand,s,1.0,7.0,42.0,462.0,0.0,o,18969,2025-12-19 20:06:37
1299.0,18969_1299.0,21.0,18969_21.0,,,,Possession,,,,1.0,7.0,42.0,462.0,2.0,o,18969,2025-12-19 20:06:37
