shift_player_key,shift_key,game_id,shift_index,player_number,player_id,player_name,venue,slot,period,shift_duration,playing_duration,situation,strength,stoppage_time,pm_plus_ev,pm_minus_ev,goal_for,goal_against,team_en,opp_en,logical_shift_number,period_id,venue_id,strength_id,situation_id,slot_id,team_id
L18969004017,S18969000040,18969,40,39,P100016,Wyatt Crandall,away,goalie,2.0,20.0,20.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969004117,S18969000041,18969,41,39,P100016,Wyatt Crandall,away,goalie,2.0,4.0,4.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969004217,S18969000042,18969,42,39,P100016,Wyatt Crandall,away,goalie,2.0,29.0,29.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969004317,S18969000043,18969,43,39,P100016,Wyatt Crandall,away,goalie,2.0,38.0,38.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969004417,S18969000044,18969,44,39,P100016,Wyatt Crandall,away,goalie,2.0,27.0,27.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969004517,S18969000045,18969,45,39,P100016,Wyatt Crandall,away,goalie,2.0,12.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969004617,S18969000046,18969,46,39,P100016,Wyatt Crandall,away,goalie,2.0,6.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969004717,S18969000047,18969,47,39,P100016,Wyatt Crandall,away,goalie,2.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969004817,S18969000048,18969,48,39,P100016,Wyatt Crandall,away,goalie,2.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969004917,S18969000049,18969,49,39,P100016,Wyatt Crandall,away,goalie,2.0,3.0,3.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969005017,S18969000050,18969,50,39,P100016,Wyatt Crandall,away,goalie,2.0,18.0,18.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969005117,S18969000051,18969,51,39,P100016,Wyatt Crandall,away,goalie,2.0,39.0,39.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969005217,S18969000052,18969,52,39,P100016,Wyatt Crandall,away,goalie,2.0,8.0,8.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969005317,S18969000053,18969,53,39,P100016,Wyatt Crandall,away,goalie,2.0,124.0,75.0,Full Strength,5v5,49.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969005417,S18969000054,18969,54,39,P100016,Wyatt Crandall,away,goalie,2.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969005517,S18969000055,18969,55,39,P100016,Wyatt Crandall,away,goalie,2.0,14.0,14.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969005617,S18969000056,18969,56,39,P100016,Wyatt Crandall,away,goalie,2.0,13.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969005717,S18969000057,18969,57,39,P100016,Wyatt Crandall,away,goalie,2.0,78.0,55.0,Full Strength,5v5,23.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969005817,S18969000058,18969,58,39,P100016,Wyatt Crandall,away,goalie,2.0,11.0,11.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969005917,S18969000059,18969,59,39,P100016,Wyatt Crandall,away,goalie,2.0,32.0,32.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969006017,S18969000060,18969,60,39,P100016,Wyatt Crandall,away,goalie,2.0,52.0,52.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969006117,S18969000061,18969,61,39,P100016,Wyatt Crandall,away,goalie,2.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969006217,S18969000062,18969,62,39,P100016,Wyatt Crandall,away,goalie,2.0,4.0,4.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0001,SIT0003,SL0006,N10010
L18969006317,S18969000063,18969,63,39,P100016,Wyatt Crandall,away,goalie,2.0,94.0,70.0,Away PowerPlay,4v5,24.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0002,STR0004,SIT0002,SL0006,N10010
L18969006517,S18969000065,18969,65,39,P100016,Wyatt Crandall,away,goalie,3.0,35.0,35.0,Away PowerPlay,4v5,0.0,0.0,0.0,1,0,0.0,0.0,3,P0003,VN0002,STR0004,SIT0002,SL0006,N10010
L18969006617,S18969000066,18969,66,39,P100016,Wyatt Crandall,away,goalie,3.0,48.0,48.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969006717,S18969000067,18969,67,39,P100016,Wyatt Crandall,away,goalie,3.0,52.0,41.0,Full Strength,5v5,11.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969006817,S18969000068,18969,68,39,P100016,Wyatt Crandall,away,goalie,3.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969006917,S18969000069,18969,69,39,P100016,Wyatt Crandall,away,goalie,3.0,17.0,17.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969007017,S18969000070,18969,70,39,P100016,Wyatt Crandall,away,goalie,3.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969007117,S18969000071,18969,71,39,P100016,Wyatt Crandall,away,goalie,3.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969007217,S18969000072,18969,72,39,P100016,Wyatt Crandall,away,goalie,3.0,63.0,63.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969007317,S18969000073,18969,73,39,P100016,Wyatt Crandall,away,goalie,3.0,70.0,70.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969007417,S18969000074,18969,74,39,P100016,Wyatt Crandall,away,goalie,3.0,73.0,73.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969007517,S18969000075,18969,75,39,P100016,Wyatt Crandall,away,goalie,3.0,13.0,13.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969007617,S18969000076,18969,76,39,P100016,Wyatt Crandall,away,goalie,3.0,32.0,32.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969007717,S18969000077,18969,77,39,P100016,Wyatt Crandall,away,goalie,3.0,61.0,46.0,Full Strength,5v5,15.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969007817,S18969000078,18969,78,39,P100016,Wyatt Crandall,away,goalie,3.0,42.0,42.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969007917,S18969000079,18969,79,39,P100016,Wyatt Crandall,away,goalie,3.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969008017,S18969000080,18969,80,39,P100016,Wyatt Crandall,away,goalie,3.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969008117,S18969000081,18969,81,39,P100016,Wyatt Crandall,away,goalie,3.0,50.0,50.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969008217,S18969000082,18969,82,39,P100016,Wyatt Crandall,away,goalie,3.0,2.0,2.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969008317,S18969000083,18969,83,39,P100016,Wyatt Crandall,away,goalie,3.0,34.0,34.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969008417,S18969000084,18969,84,39,P100016,Wyatt Crandall,away,goalie,3.0,22.0,22.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969008517,S18969000085,18969,85,39,P100016,Wyatt Crandall,away,goalie,3.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969008617,S18969000086,18969,86,39,P100016,Wyatt Crandall,away,goalie,3.0,45.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969008717,S18969000087,18969,87,39,P100016,Wyatt Crandall,away,goalie,3.0,24.0,24.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969008817,S18969000088,18969,88,39,P100016,Wyatt Crandall,away,goalie,3.0,58.0,58.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969008917,S18969000089,18969,89,39,P100016,Wyatt Crandall,away,goalie,3.0,27.0,27.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969009017,S18969000090,18969,90,39,P100016,Wyatt Crandall,away,goalie,3.0,42.0,42.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969009117,S18969000091,18969,91,39,P100016,Wyatt Crandall,away,goalie,3.0,69.0,39.0,Full Strength,5v5,30.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969009217,S18969000092,18969,92,39,P100016,Wyatt Crandall,away,goalie,3.0,15.0,15.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969009317,S18969000093,18969,93,39,P100016,Wyatt Crandall,away,goalie,3.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969009417,S18969000094,18969,94,39,P100016,Wyatt Crandall,away,goalie,3.0,15.0,15.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969009517,S18969000095,18969,95,39,P100016,Wyatt Crandall,away,goalie,3.0,10.0,10.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0003,VN0002,STR0001,SIT0003,SL0006,N10010
L18969000203,S18969000002,18969,2,34,P100022,Chris Dube,home,forward_3,1.0,79.0,58.0,Full Strength,5v5,21.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0005,N10008
L18969000303,S18969000003,18969,3,34,P100022,Chris Dube,home,forward_3,1.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0005,N10008
L18969000403,S18969000004,18969,4,34,P100022,Chris Dube,home,forward_3,1.0,29.0,29.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0005,N10008
L18969000503,S18969000005,18969,5,34,P100022,Chris Dube,home,forward_3,1.0,4.0,4.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0005,N10008
L18969001403,S18969000014,18969,14,34,P100022,Chris Dube,home,forward_3,1.0,49.0,37.0,Full Strength,5v5,12.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0005,N10008
L18969001503,S18969000015,18969,15,34,P100022,Chris Dube,home,forward_3,1.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0005,N10008
L18969001603,S18969000016,18969,16,34,P100022,Chris Dube,home,forward_3,1.0,23.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0005,N10008
L18969001703,S18969000017,18969,17,34,P100022,Chris Dube,home,forward_3,1.0,6.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0005,N10008
L18969001803,S18969000018,18969,18,34,P100022,Chris Dube,home,forward_3,1.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0005,N10008
L18969001903,S18969000019,18969,19,34,P100022,Chris Dube,home,forward_3,1.0,14.0,14.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0005,N10008
L18969002003,S18969000020,18969,20,34,P100022,Chris Dube,home,forward_3,1.0,18.0,18.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0005,N10008
L18969002503,S18969000025,18969,25,34,P100022,Chris Dube,home,forward_3,1.0,79.0,67.0,Full Strength,5v5,12.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0001,STR0001,SIT0003,SL0005,N10008
L18969002603,S18969000026,18969,26,34,P100022,Chris Dube,home,forward_3,1.0,5.0,5.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,3,P0001,VN0001,STR0001,SIT0003,SL0005,N10008
L18969003303,S18969000033,18969,33,34,P100022,Chris Dube,home,forward_3,2.0,17.0,17.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0001,STR0001,SIT0003,SL0005,N10008
L18969003403,S18969000034,18969,34,34,P100022,Chris Dube,home,forward_3,2.0,67.0,47.0,Full Strength,5v5,20.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0001,STR0001,SIT0003,SL0005,N10008
L18969003503,S18969000035,18969,35,34,P100022,Chris Dube,home,forward_3,2.0,19.0,19.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0001,STR0001,SIT0003,SL0005,N10008
L18969003603,S18969000036,18969,36,34,P100022,Chris Dube,home,forward_3,2.0,33.0,33.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0001,STR0001,SIT0003,SL0005,N10008
L18969004103,S18969000041,18969,41,34,P100022,Chris Dube,home,forward_3,2.0,4.0,4.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0001,STR0001,SIT0003,SL0005,N10008
L18969004203,S18969000042,18969,42,34,P100022,Chris Dube,home,forward_3,2.0,29.0,29.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0001,STR0001,SIT0003,SL0005,N10008
L18969004303,S18969000043,18969,43,34,P100022,Chris Dube,home,forward_3,2.0,38.0,38.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0001,STR0001,SIT0003,SL0005,N10008
L18969004403,S18969000044,18969,44,34,P100022,Chris Dube,home,forward_3,2.0,27.0,27.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0001,STR0001,SIT0003,SL0005,N10008
L18969005603,S18969000056,18969,56,34,P100022,Chris Dube,home,forward_3,2.0,13.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0005,N10008
L18969005703,S18969000057,18969,57,34,P100022,Chris Dube,home,forward_3,2.0,78.0,55.0,Full Strength,5v5,23.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0005,N10008
L18969005803,S18969000058,18969,58,34,P100022,Chris Dube,home,forward_3,2.0,11.0,11.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0005,N10008
L18969007003,S18969000070,18969,70,34,P100022,Chris Dube,home,forward_3,3.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0001,STR0001,SIT0003,SL0005,N10008
L18969007103,S18969000071,18969,71,34,P100022,Chris Dube,home,forward_3,3.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0001,STR0001,SIT0003,SL0005,N10008
L18969007803,S18969000078,18969,78,34,P100022,Chris Dube,home,forward_3,3.0,42.0,42.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0001,STR0001,SIT0003,SL0005,N10008
L18969007903,S18969000079,18969,79,34,P100022,Chris Dube,home,forward_3,3.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0001,STR0001,SIT0003,SL0005,N10008
L18969008003,S18969000080,18969,80,34,P100022,Chris Dube,home,forward_3,3.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0001,STR0001,SIT0003,SL0005,N10008
L18969008103,S18969000081,18969,81,34,P100022,Chris Dube,home,forward_3,3.0,50.0,50.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0001,STR0001,SIT0003,SL0005,N10008
L18969008203,S18969000082,18969,82,34,P100022,Chris Dube,home,forward_3,3.0,2.0,2.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0001,STR0001,SIT0003,SL0005,N10008
L18969008903,S18969000089,18969,89,34,P100022,Chris Dube,home,forward_3,3.0,27.0,27.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,9,P0003,VN0001,STR0001,SIT0003,SL0005,N10008
L18969009003,S18969000090,18969,90,34,P100022,Chris Dube,home,forward_3,3.0,42.0,42.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,9,P0003,VN0001,STR0001,SIT0003,SL0005,N10008
L18969009103,S18969000091,18969,91,34,P100022,Chris Dube,home,forward_3,3.0,69.0,39.0,Full Strength,5v5,30.0,0.0,0.0,0,0,0.0,0.0,9,P0003,VN0001,STR0001,SIT0003,SL0005,N10008
L18969009803,S18969000098,18969,98,34,P100022,Chris Dube,home,forward_3,3.0,58.0,58.0,Away EmptyNet,5v5 Away EN,0.0,0.0,0.0,0,0,0.0,1.0,10,P0003,VN0001,STR0013,SIT0001,SL0005,N10008
L18969000204,S18969000002,18969,2,3,P100023,Alex Considine,home,defense_1,1.0,79.0,58.0,Full Strength,5v5,21.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0001,N10008
L18969000304,S18969000003,18969,3,3,P100023,Alex Considine,home,defense_1,1.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0001,N10008
L18969000404,S18969000004,18969,4,3,P100023,Alex Considine,home,defense_1,1.0,29.0,29.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0001,N10008
L18969000504,S18969000005,18969,5,3,P100023,Alex Considine,home,defense_1,1.0,4.0,4.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0001,N10008
L18969000604,S18969000006,18969,6,3,P100023,Alex Considine,home,defense_1,1.0,8.0,8.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0001,N10008
L18969000705,S18969000007,18969,7,3,P100023,Alex Considine,home,defense_2,1.0,102.0,102.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0002,N10008
L18969000805,S18969000008,18969,8,3,P100023,Alex Considine,home,defense_2,1.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0002,N10008
L18969000905,S18969000009,18969,9,3,P100023,Alex Considine,home,defense_2,1.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0002,N10008
L18969001005,S18969000010,18969,10,3,P100023,Alex Considine,home,defense_2,1.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0002,N10008
L18969001105,S18969000011,18969,11,3,P100023,Alex Considine,home,defense_2,1.0,25.0,25.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0002,N10008
L18969001205,S18969000012,18969,12,3,P100023,Alex Considine,home,defense_2,1.0,35.0,12.0,Full Strength,5v5,23.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0002,N10008
L18969001305,S18969000013,18969,13,3,P100023,Alex Considine,home,defense_2,1.0,52.0,52.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0002,N10008
L18969001405,S18969000014,18969,14,3,P100023,Alex Considine,home,defense_2,1.0,49.0,37.0,Full Strength,5v5,12.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0002,N10008
L18969001505,S18969000015,18969,15,3,P100023,Alex Considine,home,defense_2,1.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0002,N10008
L18969001605,S18969000016,18969,16,3,P100023,Alex Considine,home,defense_2,1.0,23.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0002,N10008
L18969001705,S18969000017,18969,17,3,P100023,Alex Considine,home,defense_2,1.0,6.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0002,N10008
L18969001805,S18969000018,18969,18,3,P100023,Alex Considine,home,defense_2,1.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0002,N10008
L18969002405,S18969000024,18969,24,3,P100023,Alex Considine,home,defense_2,1.0,61.0,61.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0002,N10008
L18969002505,S18969000025,18969,25,3,P100023,Alex Considine,home,defense_2,1.0,79.0,67.0,Full Strength,5v5,12.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0002,N10008
L18969002605,S18969000026,18969,26,3,P100023,Alex Considine,home,defense_2,1.0,5.0,5.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0002,N10008
L18969003105,S18969000031,18969,31,3,P100023,Alex Considine,home,defense_2,2.0,49.0,49.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0002,VN0001,STR0001,SIT0003,SL0002,N10008
L18969003205,S18969000032,18969,32,3,P100023,Alex Considine,home,defense_2,2.0,19.0,19.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0002,VN0001,STR0001,SIT0003,SL0002,N10008
L18969003305,S18969000033,18969,33,3,P100023,Alex Considine,home,defense_2,2.0,17.0,17.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0002,VN0001,STR0001,SIT0003,SL0002,N10008
L18969003405,S18969000034,18969,34,3,P100023,Alex Considine,home,defense_2,2.0,67.0,47.0,Full Strength,5v5,20.0,0.0,0.0,0,0,0.0,0.0,3,P0002,VN0001,STR0001,SIT0003,SL0002,N10008
L18969004005,S18969000040,18969,40,3,P100023,Alex Considine,home,defense_2,2.0,20.0,20.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0001,STR0001,SIT0003,SL0002,N10008
L18969004105,S18969000041,18969,41,3,P100023,Alex Considine,home,defense_2,2.0,4.0,4.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0001,STR0001,SIT0003,SL0002,N10008
L18969004205,S18969000042,18969,42,3,P100023,Alex Considine,home,defense_2,2.0,29.0,29.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0001,STR0001,SIT0003,SL0002,N10008
L18969004305,S18969000043,18969,43,3,P100023,Alex Considine,home,defense_2,2.0,38.0,38.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0001,STR0001,SIT0003,SL0002,N10008
L18969004405,S18969000044,18969,44,3,P100023,Alex Considine,home,defense_2,2.0,27.0,27.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0001,STR0001,SIT0003,SL0002,N10008
L18969004505,S18969000045,18969,45,3,P100023,Alex Considine,home,defense_2,2.0,12.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0001,STR0001,SIT0003,SL0002,N10008
