event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,is_goal,is_highlight,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,player_rating,cycle_key,is_cycle,is_rebound,is_zone_entry,is_zone_exit,is_controlled_entry,is_carried_entry,is_controlled_exit,is_carried_exit,is_rush,is_save,is_turnover,is_giveaway,is_bad_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_tipped,is_sog,is_corsi,is_fenwick,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,prev_event_id,prev_event_type,prev_event_detail,prev_event_team,prev_event_same_team,next_event_id,next_event_type,next_event_detail,next_event_team,next_event_same_team,time_since_prev,time_to_next,time_to_next_sog,time_since_last_sog,events_to_next_sog,events_since_last_sog,next_sog_result,led_to_sog,is_pre_shot_event,is_shot_assist,time_to_next_goal,time_since_last_goal,events_to_next_goal,events_since_last_goal,led_to_goal,time_since_zone_entry,events_since_zone_entry,time_since_zone_exit,sequence_event_num,sequence_total_events,sequence_duration,is_sequence_first,is_sequence_last,sequence_has_sog,sequence_has_goal,sequence_shot_count,consecutive_team_events,time_since_possession_change,events_since_possession_change,time_since_faceoff,events_since_faceoff,is_rush_calculated,time_from_entry_to_shot,turnover_weight,turnover_zone_multiplier,turnover_category,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1896901582,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1896900058,PL1896905804,EC18969001582,TV1896901582,Platinum,N10008,Velodrome,N10010,0.0,P100117,"P100016,P100070",15.0,28.0,15.0,28.0,928.0,928.0,1472.0,1472.0,2372.0,1200,900,h,,Platinum,Defensive,Offensive,event_player_1,Offensive,1,e1,45.0,5v5,,,,,0,0,Keegan Mantaro,N20252026F,5.0,ST0001,,,,,,,,TB01,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189690025,EV1896901581,Zone_Entry_Exit,Zone_Entry,Platinum,1,EV1896901583,Save,Save_Rebound,Velodrome,0,1.0,0.0,16.0,8.0,30.0,17.0,save,0,0,0,217.0,120.0,339.0,171.0,0,1.0,1.0,4.0,17.0,25.0,1000.0,0,0,1,0,2.0,2,4.0,7.0,34.0,69.0,0,,,,,0.0,1.0,-1.0,120.0,217.0,580.0,45.0,50.0,1353.97,,,,,,2693.98,1383.98,,,,,1353.97,1353.97,1353.97,2038.98,1383.98,2693.98
EV1896901591,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1896900059,PL1896905906,EC18969001591,TV1896901591,Platinum,N10008,Velodrome,N10010,0.0,P100161,P100202,15.0,12.0,15.0,12.0,912.0,912.0,1488.0,1488.0,2388.0,1200,900,a,,Velodrome,Defensive,Offensive,event_player_1,Offensive,1,e1,49.0,5v5,,,,,0,0,Galen Wood,N20252026F,4.0,ST0001,,,,,,,,TB01,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189690026,EV1896901590,Pass,Pass_Completed,Velodrome,1,EV1896901592,Save,Save_Rebound,Platinum,0,0.0,0.0,21.0,16.0,35.0,30.0,save,0,0,0,201.0,136.0,309.0,201.0,0,11.0,19.0,3.0,2.0,31.0,332.0,0,0,1,0,2.0,2,0.0,2.0,50.0,99.0,0,,,,,0.0,0.0,136.0,-1.0,564.0,201.0,61.0,34.0,1122.99,,,,,,2758.9700000000003,,,,,,1122.99,1122.99,1122.99,2758.9700000000003,2758.9700000000003,2758.9700000000003
EV1896901605,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1896900068,PL1896906801,EC18969001605,TV1896901605,Platinum,N10008,Velodrome,N10010,0.0,P100210,P100016,14.0,51.0,14.0,51.0,891.0,891.0,1509.0,1509.0,2409.0,1200,900,h,,Platinum,Defensive,Offensive,event_player_1,Offensive,1,e1,47.0,5v5,,,,,0,0,Josh Simonds,N20252026F,4.0,ST0001,,,,,,,,TB02,STR01,4.0,CY189690005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189690027,EV1896902142,Possession,PuckRetrieval,Velodrome,0,EV1896901606,Save,Save_Rebound,Velodrome,0,1.0,0.0,5.0,21.0,11.0,35.0,save,0,0,0,180.0,157.0,274.0,236.0,0,10.0,17.0,4.0,5.0,186.0,540.0,0,0,1,0,8.0,1,3.0,4.0,71.0,134.0,0,,,,,1.0,0.0,-1.0,157.0,180.0,543.0,82.0,13.0,1233.99,,,,,,2568.98,,,,,,1233.99,1233.99,1233.99,2568.98,2568.98,2568.98
EV1896902136,18969,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1896900071,PL1896907103,EC18969002136,TV1896902136,Platinum,N10008,Velodrome,N10010,0.0,P100201,P100202,14.0,46.0,14.0,46.0,886.0,886.0,2714.0,2714.0,4514.0,2400,1800,a,,Velodrome,Defensive,Offensive,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,Garrett Ashcroft,N20252026F,4.0,ST0001,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189690050,EV1896901612,Possession,,Velodrome,1,EV1896902137,Save,Save_Rebound,Platinum,0,1.0,0.0,50.0,5.0,72.0,11.0,save,0,0,0,175.0,162.0,263.0,247.0,0,4.0,6.0,9.0,3.0,13.0,768.0,0,0,1,0,1.0,3,1.0,2.0,76.0,145.0,0,,,,,1.0,0.0,162.0,-1.0,538.0,175.0,87.0,8.0,1371.99,,,,,,2650.9700000000003,,,,,,1371.99,1371.99,1371.99,2650.9700000000003,2650.9700000000003,2650.9700000000003
EV1896902173,18969,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_OneTime,ED111,True,SC01,Offensive,ZN01,SQ1896900103,PL1896910301,EC18969002173,TV1896902173,Platinum,N10008,Velodrome,N10010,0.0,P100025,P100016,13.0,56.0,13.0,56.0,836.0,836.0,2764.0,2764.0,4564.0,2400,1800,h,,Platinum,Defensive,Offensive,event_player_1,Offensive,1,e1,21.0,5v5,,,,,0,0,Andrew Marshall,N20252026F,4.0,,,,,,,,,TB02,STR01,4.0,CY189690011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,1,0,high,DL01,SC189690051,EV1896902172,Pass,Pass_Completed,Platinum,1,EV1896902174,Save,Save_Freeze,Velodrome,0,0.0,0.0,22.0,50.0,23.0,72.0,save,0,0,0,125.0,212.0,191.0,319.0,0,10.0,19.0,16.0,16.0,58.0,911.0,0,0,1,0,1.0,7,2.0,5.0,12.0,22.0,0,,,,,0.0,0.0,-1.0,212.0,125.0,488.0,6.0,1.0,1328.98,,,,,,2493.98,,,,,,1328.98,1328.98,1328.98,2493.98,2493.98,2493.98
EV1896901637,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Snap,ED115,True,SC01,Offensive,ZN01,SQ1896900059,PL1896905908,EC18969001637,TV1896901637,Platinum,N10008,Velodrome,N10010,0.0,"P100025,P100210","P100002,P100016",13.0,34.0,13.0,34.0,814.0,814.0,1586.0,1586.0,2486.0,1200,900,h,,Platinum,Defensive,Offensive,event_player_1,Offensive,1,e1,21.0,5v5,,,u,,0,0,Andrew Marshall,N20252026F,4.0,ST0003,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189690028,EV1896901636,Possession,,Platinum,1,EV1896901638,Save,Save_Rebound,Velodrome,0,2.0,0.0,1.0,22.0,4.0,23.0,save,0,0,0,103.0,234.0,168.0,342.0,0,32.0,42.0,38.0,26.0,31.0,332.0,0,0,1,0,2.0,5,5.0,5.0,12.0,11.0,0,,,,,2.0,0.0,-1.0,234.0,103.0,466.0,21.0,42.0,1265.98,1159.99,,,,,785.98,2493.98,,,,,1212.985,1159.99,1265.98,1639.98,785.98,2493.98
EV1896901128,18969,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Tip,ED116,True,SC01,Offensive,ZN01,SQ1896900005,PL1896900523,EC18969001128,TV1896901128,Platinum,N10008,Velodrome,N10010,0.0,P100222,P100016,13.0,33.0,13.0,33.0,813.0,813.0,387.0,387.0,387.0,0,0,h,,Platinum,Defensive,Offensive,event_player_1,Offensive,1,e1,86.0,5v5,,,,,0,0,Joshua Blumberg,N20252026F,4.0,ST0005,,,,,,,,TB02,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,SO02,,,,1,1,0,high,DL01,SC189690002,EV1896901127,Pass,Pass_Completed,Platinum,1,EV1896901129,Save,Save_Rebound,Velodrome,0,0.0,0.0,5.0,1.0,15.0,4.0,save,0,0,0,102.0,235.0,164.0,346.0,0,33.0,46.0,39.0,63.0,69.0,265.0,0,0,1,0,1.0,2,6.0,9.0,13.0,15.0,0,,,,,0.0,0.0,-1.0,235.0,102.0,465.0,22.0,41.0,996.0,,,,,,2493.98,,,,,,996.0,996.0,996.0,2493.98,2493.98,2493.98
EV1896901134,18969,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1896900008,PL1896900807,EC18969001134,TV1896901134,Platinum,N10008,Velodrome,N10010,0.0,P100030,"P100016,P100064",13.0,28.0,13.0,28.0,808.0,808.0,392.0,392.0,392.0,0,0,h,,Platinum,Defensive,Offensive,event_player_1,Offensive,1,e1,8.0,5v5,,,,,0,0,Jesse Chambless,N20252026F,5.0,ST0001,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189690003,EV1896902182,Zone_Entry_Exit,Zone_Exit,Velodrome,0,EV1896901135,Save,Save_Rebound,Velodrome,0,2.0,0.0,11.0,5.0,22.0,15.0,save,0,0,0,97.0,240.0,149.0,361.0,1,38.0,61.0,2.0,17.0,60.0,698.0,0,0,1,1,2.0,1,2.0,2.0,5.0,11.0,0,,,,,0.0,0.0,-1.0,240.0,97.0,460.0,27.0,36.0,1379.98,,,,,,2493.98,804.0,,,,,1379.98,1379.98,1379.98,1648.99,804.0,2493.98
EV1896901650,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1896900067,PL1896906701,EC18969001650,TV1896901650,Platinum,N10008,Velodrome,N10010,3.0,P100224,P100202,13.0,17.0,13.0,14.0,797.0,794.0,1603.0,1606.0,2503.0,1200,900,a,,Velodrome,Defensive,Offensive,event_player_1,Offensive,1,e1,61.0,5v5,,,,,0,0,Kaitlyn Shain,N20252026F,4.0,ST0001,,,,,,,,TB02,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189690029,EV1896901649,Zone_Entry_Exit,Zone_Entry,Velodrome,1,EV1896901651,Save,Save_Rebound,Platinum,0,0.0,0.0,27.0,11.0,47.0,22.0,save,0,0,0,86.0,251.0,127.0,383.0,0,0.0,1.0,13.0,8.0,19.0,182.0,0,0,1,0,2.0,2,4.0,10.0,16.0,33.0,0,,,,,0.0,0.0,251.0,-1.0,449.0,86.0,38.0,25.0,747.98,,,,,,2575.9700000000003,,,,,,747.98,747.98,747.98,2575.9700000000003,2575.9700000000003,2575.9700000000003
EV1896902209,18969,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1896900109,PL1896910901,EC18969002209,TV1896902209,Platinum,N10008,Velodrome,N10010,0.0,P100198,P100202,12.0,50.0,12.0,50.0,770.0,770.0,2830.0,2830.0,4630.0,2400,1800,a,,Velodrome,Defensive,Offensive,event_player_1,Offensive,1,e1,84.0,5v5,,,,,0,0,Maxwell Donaty,N20252026F,5.0,ST0001,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189690052,EV1896901155,Zone_Entry_Exit,Zone_Exit,Velodrome,1,EV1896902210,Save,Save_Freeze,Platinum,0,0.0,0.0,6.0,27.0,6.0,47.0,save,0,0,0,59.0,278.0,80.0,430.0,0,8.0,15.0,0.0,3.0,14.0,175.0,0,0,1,0,1.0,7,3.0,7.0,43.0,80.0,0,,,,,0.0,1.0,278.0,-1.0,422.0,59.0,2.0,1.0,1277.98,,,,,,2297.9700000000003,,,,,,1277.98,1277.98,1277.98,2297.9700000000003,2297.9700000000003,2297.9700000000003
EV1896901158,18969,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1896900008,PL1896900812,EC18969001158,TV1896901158,Platinum,N10008,Velodrome,N10010,0.0,P100001,"P100030,P100202",12.0,44.0,12.0,44.0,764.0,764.0,436.0,436.0,436.0,0,0,a,,Velodrome,Defensive,Offensive,event_player_1,Offensive,1,e1,70.0,5v5,,,,1.0,0,0,Sam Downs,N20252026F,4.0,ST0001,,,,,,,,TB02,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,1,low,DL03,SC189690004,EV1896901157,Zone_Entry_Exit,Zone_Entry,Velodrome,1,EV1896901159,Save,Save_Rebound,Platinum,0,4.0,0.0,15.0,6.0,14.0,6.0,save,0,0,0,53.0,284.0,74.0,436.0,1,4.0,1.0,6.0,40.0,60.0,698.0,0,0,1,1,2.0,2,9.0,13.0,49.0,86.0,0,,,,,0.0,2.0,284.0,-1.0,416.0,53.0,5.0,23.0,1258.97,,,,,,1171.98,2297.9700000000003,,,,,1258.97,1258.97,1258.97,1734.975,1171.98,2297.9700000000003
EV1896901666,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1896900067,PL1896906703,EC18969001666,TV1896901666,Platinum,N10008,Velodrome,N10010,0.0,"P100030,P100192",P100016,12.0,29.0,12.0,29.0,749.0,749.0,1651.0,1651.0,2551.0,1200,900,h,,Platinum,Defensive,Offensive,event_player_1,Offensive,1,e1,8.0,5v5,,,u,,0,0,Jesse Chambless,N20252026F,5.0,ST0001,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189690030,EV1896901665,Possession,,Platinum,1,EV1896901667,Save,Save_Rebound,Velodrome,0,2.0,0.0,6.0,15.0,9.0,14.0,save,0,0,0,38.0,299.0,60.0,450.0,0,8.0,7.0,13.0,15.0,19.0,182.0,0,0,1,0,2.0,2,3.0,3.0,3.0,3.0,0,,,,,0.0,3.0,-1.0,299.0,38.0,401.0,20.0,8.0,1065.98,998.0,,,,,2109.98,,,,,,1031.99,998.0,1065.98,2109.98,2109.98,2109.98
EV1896901672,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_OneTime,ED111,True,SC01,Offensive,ZN01,SQ1896900068,PL1896906802,EC18969001672,TV1896901672,Platinum,N10008,Velodrome,N10010,0.0,"P100024,P100027","P100016,P100198,P100201",12.0,23.0,12.0,23.0,743.0,743.0,1657.0,1657.0,2557.0,1200,900,h,,Platinum,Defensive,Offensive,event_player_1,Offensive,1,e1,20.0,5v5,,,,1.0,0,0,John Thien,N20252026F,4.0,,,,,,,,,TB02,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,1,1,high,DL01,SC189690031,EV1896901671,Pass,Pass_Completed,Platinum,1,EV1896901673,Save,Save_Rebound,Velodrome,0,1.0,0.0,2.0,6.0,6.0,9.0,save,1,0,0,32.0,305.0,51.0,459.0,0,14.0,16.0,19.0,12.0,186.0,540.0,0,0,1,0,8.0,3,1.0,2.0,2.0,3.0,0,,,,,1.0,0.0,-1.0,305.0,32.0,395.0,26.0,2.0,650.99,913.98,,,,,2020.98,1082.98,1120.99,,,,782.485,650.99,913.98,1408.3166666666666,1082.98,2020.98
EV1896901676,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Tip,ED116,True,SC01,Offensive,ZN01,SQ1896900068,PL1896906802,EC18969001676,TV1896901676,Platinum,N10008,Velodrome,N10010,0.0,P100027,P100016,12.0,21.0,12.0,21.0,741.0,741.0,1659.0,1659.0,2559.0,1200,900,h,,Platinum,Defensive,Offensive,event_player_1,Offensive,1,e1,12.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,ST0005,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,SO02,,,,1,1,0,high,DL01,SC189690032,EV1896902215,Pass,Pass_Completed,Velodrome,0,EV1896901677,Save,Save_Freeze,Velodrome,0,1.0,0.0,9.0,2.0,13.0,6.0,save,0,0,0,30.0,307.0,45.0,465.0,0,16.0,22.0,21.0,16.0,186.0,540.0,0,0,1,0,8.0,1,3.0,8.0,4.0,9.0,0,,,,,1.0,0.0,-1.0,307.0,30.0,393.0,28.0,30.0,913.98,,,,,,2020.98,,,,,,913.98,913.98,913.98,2020.98,2020.98,2020.98
EV1896901176,18969,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Tip,ED116,True,SC01,Offensive,ZN01,SQ1896900009,PL1896900904,EC18969001176,TV1896901176,Platinum,N10008,Velodrome,N10010,0.0,P100024,P100016,12.0,12.0,12.0,12.0,732.0,732.0,468.0,468.0,468.0,0,0,h,,Platinum,Defensive,Offensive,event_player_1,Offensive,1,e1,20.0,5v5,,,,,0,0,John Thien,N20252026F,4.0,ST0005,,,,,,,,TB02,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,SO02,,,,1,1,0,high,DL01,SC189690005,EV1896901175,Pass,Pass_Completed,Platinum,1,EV1896901177,Save,Save_Rebound,Velodrome,0,1.0,0.0,21.0,9.0,31.0,13.0,goal,0,0,0,21.0,316.0,32.0,478.0,0,25.0,35.0,30.0,12.0,20.0,126.0,0,0,1,0,1.0,4,4.0,4.0,13.0,22.0,0,,,,,0.0,2.0,-1.0,316.0,21.0,384.0,9.0,21.0,641.99,,,,,,2011.98,,,,,,641.99,641.99,641.99,2011.98,2011.98,2011.98
EV1896901189,18969,1,P01,Shot,ET0001,Shot_Goal,ED0037,,,True,SC01,Offensive,ZN01,SQ1896900011,PL1896901101,EC18969001189,TV1896901189,Platinum,N10008,Velodrome,N10010,0.0,P100117,"P100016,P100198",11.0,51.0,11.0,51.0,711.0,711.0,489.0,489.0,489.0,0,0,h,,Platinum,Defensive,Offensive,event_player_1,Offensive,1,e1,45.0,5v5,,Screen,,1.0,0,0,Keegan Mantaro,N20252026F,5.0,,,,,,,,,TB02,STR01,6.0,CY189690002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO01,,,,1,0,1,low,DL03,SC189690006,EV1896902236,Turnover,Turnover_Giveaway,Velodrome,0,EV1896901190,Goal,Goal_Scored,Platinum,1,1.0,0.0,19.0,21.0,23.0,31.0,save,0,0,0,0.0,337.0,1.0,509.0,0,14.0,21.0,19.0,3.0,10.0,294.0,0,0,1,0,1.0,1,1.0,1.0,6.0,9.0,0,,,,,1.0,0.0,-1.0,337.0,35.0,363.0,30.0,31.0,1111.97,,,,,,2011.98,1073.98,,,,,1111.97,1111.97,1111.97,1542.98,1073.98,2011.98
EV1896901190,18969,1,P01,Goal,ET0012,Goal_Scored,ED0006,Goal_Wrist,ED028,True,SC01,Offensive,ZN01,SQ1896900008,PL1896900817,EC18969001190,TV1896901190,Platinum,N10008,Velodrome,N10010,0.0,P100117,"P100016,P100198",11.0,51.0,11.0,51.0,711.0,711.0,489.0,489.0,489.0,0,0,h,,Platinum,Defensive,Offensive,event_player_1,Offensive,1,e1,45.0,5v5,,,,,1,0,Keegan Mantaro,N20252026F,5.0,ST0001,,,,,,,,TB02,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SO01,,,,1,0,0,low,DL03,SC189690007,EV1896901189,Shot,Shot_Goal,Platinum,1,EV1896901191,Stoppage,Stoppage_Play,Platinum,1,0.0,0.0,19.0,0.0,22.0,1.0,save,0,0,0,35.0,337.0,59.0,510.0,0,14.0,22.0,19.0,59.0,60.0,698.0,0,0,1,1,2.0,2,1.0,2.0,6.0,10.0,0,,,,,0.0,1.0,-1.0,337.0,35.0,363.0,30.0,31.0,1111.97,,,,,,2011.98,1073.98,,,,,1111.97,1111.97,1111.97,1542.98,1073.98,2011.98
EV1896901692,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_WrapAround,ED117,True,SC01,Offensive,ZN01,SQ1896900068,PL1896906802,EC18969001692,TV1896901692,Platinum,N10008,Velodrome,N10010,0.0,P100030,P100016,11.0,32.0,11.0,32.0,692.0,692.0,1708.0,1708.0,2608.0,1200,900,h,,Platinum,Defensive,Offensive,event_player_1,Offensive,1,e1,8.0,5v5,,,,,0,0,Jesse Chambless,N20252026F,5.0,,,,,,,,,TB02,STR01,5.0,CY189690006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189690033,EV1896902245,Possession,PuckRetrieval,Velodrome,0,EV1896901693,Save,Save_Rebound,Velodrome,0,1.0,0.0,16.0,19.0,36.0,23.0,goal,0,0,0,16.0,19.0,37.0,22.0,0,33.0,44.0,38.0,25.0,186.0,540.0,0,0,1,0,8.0,1,6.0,6.0,25.0,32.0,0,,,,,0.0,0.0,19.0,356.0,16.0,344.0,19.0,12.0,1065.98,,,,,,1986.98,,,,,,1065.98,1065.98,1065.98,1986.98,1986.98,1986.98
EV1896902261,18969,3,P03,Shot,ET0001,Shot_Goal,ED0037,,,True,SC01,Offensive,ZN01,SQ1896900112,PL1896911201,EC18969002261,TV1896902261,Platinum,N10008,Velodrome,N10010,0.0,P100117,P100016,11.0,16.0,11.0,16.0,676.0,676.0,2924.0,2924.0,4724.0,2400,1800,h,,Platinum,Defensive,Offensive,event_player_1,Offensive,1,e1,45.0,5v5,,,,,0,0,Keegan Mantaro,N20252026F,5.0,,,,,,,,,TB02,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO01,,,,1,0,0,low,DL03,SC189690053,EV1896901706,Turnover,Turnover_Giveaway,Velodrome,0,EV1896902262,Goal,Goal_Scored,Platinum,1,0.0,0.0,36.0,16.0,44.0,36.0,save,0,0,0,0.0,35.0,1.0,58.0,1,0.0,2.0,0.0,12.0,14.0,63.0,0,0,1,1,1.0,1,0.0,1.0,11.0,28.0,0,,,,,0.0,0.0,35.0,372.0,475.0,328.0,4.0,37.0,1086.97,,,,,,1986.98,,,,,,1086.97,1086.97,1086.97,1986.98,1986.98,1986.98
EV1896902262,18969,3,P03,Goal,ET0012,Goal_Scored,ED0006,Goal_Wrist,ED028,True,SC01,Offensive,ZN01,SQ1896900112,PL1896911204,EC18969002262,TV1896902262,Platinum,N10008,Velodrome,N10010,0.0,P100117,P100016,11.0,16.0,11.0,16.0,676.0,676.0,2924.0,2924.0,4724.0,2400,1800,h,,Platinum,Defensive,Offensive,event_player_1,Offensive,1,e1,45.0,5v5,,,,,1,0,Wyatt Crandall,N20252026F,6.0,ST0001,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SO01,,,,1,0,0,low,DL03,SC189690054,EV1896902261,Shot,Shot_Goal,Platinum,1,EV1896902263,Stoppage,Stoppage_Play,Platinum,1,0.0,0.0,36.0,0.0,43.0,1.0,save,0,0,0,328.0,35.0,500.0,59.0,0,0.0,3.0,0.0,13.0,14.0,63.0,0,0,1,1,1.0,2,0.0,2.0,11.0,29.0,0,,,,,0.0,7.0,35.0,372.0,475.0,328.0,4.0,37.0,1086.97,,,,,,1986.98,,,,,,1086.97,1086.97,1086.97,1986.98,1986.98,1986.98
EV1896902272,18969,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1896900110,PL1896911007,EC18969002272,TV1896902272,Platinum,N10008,Velodrome,N10010,0.0,P100024,P100016,10.0,40.0,10.0,40.0,640.0,640.0,2960.0,2960.0,4760.0,2400,1800,h,,Platinum,Defensive,Offensive,event_player_1,Offensive,1,e1,20.0,5v5,SecondTouch,,s,,0,0,John Thien,N20252026F,4.0,ST0001,,,,,,,,TB02,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189690055,EV1896902271,Pass,Pass_Completed,Platinum,1,EV1896902273,Save,Save_Freeze,Velodrome,0,1.0,0.0,16.0,36.0,17.0,44.0,save,0,0,0,292.0,36.0,457.0,43.0,0,1.0,3.0,5.0,3.0,19.0,656.0,0,0,1,0,1.0,8,1.0,2.0,11.0,24.0,0,,,,,0.0,1.0,36.0,408.0,439.0,292.0,36.0,1.0,477.99,,,,,,1830.98,,,,,,477.99,477.99,477.99,1830.98,1830.98,1830.98
