event_tracking_key,event_key,event_id,game_id,event_index,player_id,player_game_number,period,linked_event_index,tracking_event_index,event_start_min,event_start_sec,event_end_min,event_end_sec,role_abrev,event_team_zone,home_team_zone,away_team_zone,team_venue,team_venue_abv,side_of_puck,sequence_index,play_index,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,zone_change_index,home_team,away_team,event_type_raw,event_detail,event_detail_2,event_successful,shift_index,duration,time_start_total_seconds,time_end_total_seconds,running_intermission_duration,period_start_total_running_seconds,running_video_time,event_running_start,event_running_end,player_role,role_number,player_team
ETK005790,EV1898101063,E_18981_1063,18981,1063,P100197,80.0,1,,1063,15.0,55.0,,,e,,,,Home,h,Offensive,,,,,,,28.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-Misplayed,,4.0,0.0,955.0,955.0,0.0,0.0,125.0,120.0,125.0,event_team_player_1,1.0,Nelson
ETK005791,EV1898101064,E_18981_1064,18981,1064,P100070,52.0,1,,1064,15.0,53.0,15.0,51.0,e,,,,Away,a,Offensive,,,,,,,28.0,Nelson,Velodrome,Possession,,,,4.0,2.0,953.0,951.0,0.0,0.0,127.0,122.0,129.0,event_team_player_1,1.0,Velodrome
ETK005792,EV1898101065,E_18981_1065,18981,1065,P100070,52.0,1,,1065,15.0,51.0,,,e,,,,Away,a,Offensive,,,,,,,28.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Forehand,,4.0,0.0,951.0,951.0,0.0,0.0,129.0,124.0,129.0,event_team_player_1,1.0,Velodrome
ETK005793,EV1898101065,E_18981_1065,18981,1065,P100002,91.0,1,,1065,15.0,51.0,,,e,,,,Away,a,Offensive,,,,,,,28.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Forehand,,4.0,0.0,951.0,951.0,0.0,0.0,129.0,124.0,129.0,event_team_player_2,2.0,Velodrome
ETK005794,EV1898101066,E_18981_1066,18981,1066,P100002,91.0,1,,1066,15.0,50.0,15.0,47.0,e,,,,Away,a,Offensive,,,,,,,28.0,Nelson,Velodrome,Possession,,,,4.0,3.0,950.0,947.0,0.0,0.0,130.0,125.0,133.0,event_team_player_1,1.0,Velodrome
ETK005795,EV1898101067,E_18981_1067,18981,1067,P100002,91.0,1,,1067,15.0,47.0,,,e,,,,Away,a,Offensive,,,,,,,28.0,Nelson,Velodrome,Pass,Pass_Missed,Pass-Forehand,,4.0,0.0,947.0,947.0,0.0,0.0,133.0,128.0,133.0,event_team_player_1,1.0,Velodrome
ETK005796,EV1898101067,E_18981_1067,18981,1067,P100201,42.0,1,,1067,15.0,47.0,,,e,,,,Away,a,Offensive,,,,,,,28.0,Nelson,Velodrome,Pass,Pass_Missed,Pass-Forehand,,4.0,0.0,947.0,947.0,0.0,0.0,133.0,128.0,133.0,event_team_player_2,2.0,Velodrome
ETK005797,EV1898101068,E_18981_1068,18981,1068,P100002,91.0,1,,1068,15.0,47.0,,,e,d,o,,Away,a,Offensive,,,,,,,29.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-PassMiss/Misplay,,4.0,0.0,947.0,947.0,0.0,0.0,133.0,128.0,133.0,event_team_player_1,1.0,Velodrome
ETK005798,EV1898101068,E_18981_1068,18981,1068,P100201,42.0,1,,1068,15.0,47.0,,,e,d,o,,Away,a,Offensive,,,,,,,30.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-PassMiss/Misplay,,4.0,0.0,947.0,947.0,0.0,0.0,133.0,128.0,133.0,event_team_player_2,2.0,Velodrome
ETK005799,EV1898101069,E_18981_1069,18981,1069,P100197,80.0,1,,1069,15.0,44.0,15.0,41.0,e,,,,Home,h,Offensive,,,,,,,30.0,Nelson,Velodrome,Possession,,,,4.0,3.0,944.0,941.0,0.0,0.0,136.0,131.0,139.0,event_team_player_1,1.0,Nelson
ETK005800,EV1898101069,E_18981_1069,18981,1069,P100201,42.0,1,,1069,15.0,44.0,15.0,41.0,o,,,,Home,h,Defensive,,,,,,,30.0,Nelson,Velodrome,Possession,,,,4.0,3.0,944.0,941.0,0.0,0.0,136.0,131.0,139.0,opp_team_player_1,1.0,Velodrome
ETK005801,EV1898101069,E_18981_1069,18981,1069,P100039,75.0,1,,1069,15.0,44.0,15.0,41.0,o,,,,Home,h,Defensive,,,,,,,30.0,Nelson,Velodrome,Possession,,,,4.0,3.0,944.0,941.0,0.0,0.0,136.0,131.0,139.0,opp_team_player_2,2.0,Velodrome
ETK005802,EV1898101070,E_18981_1070,18981,1070,P100197,80.0,1,,1070,15.0,41.0,15.0,39.0,e,o,o,,Home,h,Offensive,,,,,,,31.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,5.0,2.0,941.0,939.0,0.0,0.0,139.0,134.0,141.0,event_team_player_1,1.0,Nelson
ETK005803,EV1898101070,E_18981_1070,18981,1070,P100070,52.0,1,,1070,15.0,41.0,15.0,39.0,o,o,o,,Home,h,Defensive,,,,,,,32.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,5.0,2.0,941.0,939.0,0.0,0.0,139.0,134.0,141.0,opp_team_player_1,1.0,Velodrome
ETK005804,EV1898101070,E_18981_1070,18981,1070,P100201,42.0,1,,1070,15.0,41.0,15.0,39.0,o,o,o,,Home,h,Defensive,,,,,,,33.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,5.0,2.0,941.0,939.0,0.0,0.0,139.0,134.0,141.0,opp_team_player_2,2.0,Velodrome
ETK005805,EV1898101070,E_18981_1070,18981,1070,P100002,91.0,1,,1070,15.0,41.0,15.0,39.0,o,o,o,,Home,h,Defensive,,,,,,,34.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,5.0,2.0,941.0,939.0,0.0,0.0,139.0,134.0,141.0,opp_team_player_3,3.0,Velodrome
ETK005806,EV1898101070,E_18981_1070,18981,1070,P100093,93.0,1,,1070,15.0,41.0,15.0,39.0,o,o,o,,Home,h,Defensive,,,,,,,35.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,5.0,2.0,941.0,939.0,0.0,0.0,139.0,134.0,141.0,opp_team_player_4,4.0,Velodrome
ETK005807,EV1898101071,E_18981_1071,18981,1071,P100197,80.0,1,,1071,15.0,39.0,,,e,o,o,,Home,h,Offensive,,,,,,,35.0,Nelson,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,,5.0,0.0,939.0,939.0,0.0,0.0,141.0,136.0,141.0,event_team_player_1,1.0,Nelson
ETK005808,EV1898101071,E_18981_1071,18981,1071,P100016,39.0,1,,1071,15.0,39.0,,,o,o,o,,Home,h,Defensive,,,,,,,35.0,Nelson,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,,5.0,0.0,939.0,939.0,0.0,0.0,141.0,136.0,141.0,opp_team_player_1,1.0,Velodrome
ETK005809,EV1898101072,E_18981_1072,18981,1072,P100016,39.0,1,,1072,15.0,39.0,,,e,d,o,,Away,a,Defensive,,,,,,,35.0,Nelson,Velodrome,Save,Save_Freeze,Save-Glove,,5.0,0.0,939.0,939.0,0.0,0.0,141.0,136.0,141.0,event_team_player_1,1.0,Velodrome
ETK005810,EV1898101072,E_18981_1072,18981,1072,P100197,80.0,1,,1072,15.0,39.0,,,o,d,o,,Away,a,Offensive,,,,,,,35.0,Nelson,Velodrome,Save,Save_Freeze,Save-Glove,,5.0,0.0,939.0,939.0,0.0,0.0,141.0,136.0,141.0,opp_team_player_1,1.0,Nelson
ETK005811,EV1898101073,E_18981_1073,18981,1073,P100016,39.0,1,,1073,15.0,39.0,,,e,d,o,,Away,a,,,,,,,,35.0,Nelson,Velodrome,Stoppage,Stoppage_Play,Stoppage-GoalieStoppage,,5.0,0.0,939.0,939.0,0.0,0.0,141.0,136.0,141.0,event_team_player_1,1.0,Velodrome
ETK005812,EV1898101074,E_18981_1074,18981,1074,P100016,39.0,1,,1074,15.0,39.0,15.0,16.0,e,d,o,,Away,a,,,,,,,,35.0,Nelson,Velodrome,DeadIce,,,,5.0,23.0,939.0,916.0,0.0,0.0,141.0,136.0,164.0,event_team_player_1,1.0,Velodrome
ETK005813,EV1898101075,E_18981_1075,18981,1075,P100161,49.0,1,,1075,15.0,16.0,,,e,,,,Away,a,Offensive,,,,,,,35.0,Nelson,Velodrome,Faceoff,Faceoff_AfterStoppage,,,6.0,0.0,916.0,916.0,0.0,0.0,164.0,159.0,164.0,event_team_player_1,1.0,Velodrome
ETK005814,EV1898101075,E_18981_1075,18981,1075,P100105,9.0,1,,1075,15.0,16.0,,,e,,,,Away,a,Offensive,,,,,,,35.0,Nelson,Velodrome,Faceoff,Faceoff_AfterStoppage,,,6.0,0.0,916.0,916.0,0.0,0.0,164.0,159.0,164.0,event_team_player_2,2.0,Velodrome
ETK005815,EV1898101075,E_18981_1075,18981,1075,P100078,10.0,1,,1075,15.0,16.0,,,o,,,,Away,a,Defensive,,,,,,,35.0,Nelson,Velodrome,Faceoff,Faceoff_AfterStoppage,,,6.0,0.0,916.0,916.0,0.0,0.0,164.0,159.0,164.0,opp_team_player_1,1.0,Nelson
ETK005816,EV1898101076,E_18981_1076,18981,1076,P100105,9.0,1,,1076,15.0,16.0,,,e,,,,Away,a,Offensive,,,,,,,35.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-AttemptedZoneClear/Dump,,6.0,0.0,916.0,916.0,0.0,0.0,164.0,159.0,164.0,event_team_player_1,1.0,Velodrome
ETK005817,EV1898101077,E_18981_1077,18981,1077,P100061,23.0,1,,1077,15.0,10.0,,,e,,,,Home,h,Offensive,,,,,,,35.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Keepin,Zone-KeepIn,,6.0,0.0,910.0,910.0,0.0,0.0,170.0,165.0,170.0,event_team_player_1,1.0,Nelson
ETK005818,EV1898101078,E_18981_1078,18981,1078,P100061,23.0,1,,1078,15.0,9.0,,,e,o,o,,Home,h,Offensive,,,,,,,35.0,Nelson,Velodrome,Shot,Shot_Blocked,Shot-Wrist,,6.0,0.0,909.0,909.0,0.0,0.0,171.0,166.0,171.0,event_team_player_1,1.0,Nelson
ETK005819,EV1898101078,E_18981_1078,18981,1078,P100105,9.0,1,,1078,15.0,9.0,,,o,o,o,,Home,h,Defensive,,,,,,,35.0,Nelson,Velodrome,Shot,Shot_Blocked,Shot-Wrist,,6.0,0.0,909.0,909.0,0.0,0.0,171.0,166.0,171.0,opp_team_player_1,1.0,Velodrome
ETK005820,EV1898101079,E_18981_1079,18981,1079,P100198,84.0,1,,1079,15.0,3.0,15.0,0.0,e,,,,Away,a,Offensive,,,,,,,35.0,Nelson,Velodrome,Possession,,,,6.0,3.0,903.0,900.0,0.0,0.0,177.0,172.0,180.0,event_team_player_1,1.0,Velodrome
ETK005821,EV1898101079,E_18981_1079,18981,1079,P100078,10.0,1,,1079,15.0,3.0,15.0,0.0,o,,,,Away,a,Defensive,,,,,,,35.0,Nelson,Velodrome,Possession,,,,6.0,3.0,903.0,900.0,0.0,0.0,177.0,172.0,180.0,opp_team_player_1,1.0,Nelson
ETK005822,EV1898101080,E_18981_1080,18981,1080,P100198,84.0,1,,1080,15.0,0.0,,,e,d,o,,Away,a,Offensive,,,,,,,36.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Clear,,6.0,0.0,900.0,900.0,0.0,0.0,180.0,175.0,180.0,event_team_player_1,1.0,Velodrome
ETK005823,EV1898101081,E_18981_1081,18981,1081,P100198,84.0,1,,1081,15.0,0.0,,,e,,,,Away,a,Offensive,,,,,,,36.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-ZoneClear/Dump,,6.0,0.0,900.0,900.0,0.0,0.0,180.0,175.0,180.0,event_team_player_1,1.0,Velodrome
ETK005824,EV1898101082,E_18981_1082,18981,1082,P100164,16.0,1,,1082,14.0,55.0,,,e,,,,Home,h,Offensive,,,,,,,36.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Forehand,,6.0,0.0,895.0,895.0,0.0,0.0,185.0,180.0,185.0,event_team_player_1,1.0,Nelson
ETK005825,EV1898101082,E_18981_1082,18981,1082,P100119,37.0,1,,1082,14.0,55.0,,,e,,,,Home,h,Offensive,,,,,,,36.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Forehand,,6.0,0.0,895.0,895.0,0.0,0.0,185.0,180.0,185.0,event_team_player_2,2.0,Nelson
ETK005826,EV1898101083,E_18981_1083,18981,1083,P100119,37.0,1,,1083,14.0,55.0,14.0,52.0,e,,,,Home,h,Offensive,,,,,,,36.0,Nelson,Velodrome,Possession,,,,6.0,3.0,895.0,892.0,0.0,0.0,185.0,180.0,188.0,event_team_player_1,1.0,Nelson
ETK005827,EV1898101084,E_18981_1084,18981,1084,P100119,37.0,1,,1084,14.0,52.0,,,e,,,,Home,h,Offensive,,,,,,,36.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Forehand,,6.0,0.0,892.0,892.0,0.0,0.0,188.0,183.0,188.0,event_team_player_1,1.0,Nelson
ETK005828,EV1898101084,E_18981_1084,18981,1084,P100164,16.0,1,,1084,14.0,52.0,,,e,,,,Home,h,Offensive,,,,,,,36.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Forehand,,6.0,0.0,892.0,892.0,0.0,0.0,188.0,183.0,188.0,event_team_player_2,2.0,Nelson
ETK005829,EV1898101085,E_18981_1085,18981,1085,P100164,16.0,1,,1085,14.0,52.0,14.0,49.0,e,,,,Home,h,Offensive,,,,,,,36.0,Nelson,Velodrome,Possession,,,,6.0,3.0,892.0,889.0,0.0,0.0,188.0,183.0,191.0,event_team_player_1,1.0,Nelson
ETK005830,EV1898101086,E_18981_1086,18981,1086,P100164,16.0,1,,1086,14.0,49.0,14.0,47.0,e,o,o,,Home,h,Offensive,,,,,,,37.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,6.0,2.0,889.0,887.0,0.0,0.0,191.0,186.0,193.0,event_team_player_1,1.0,Nelson
ETK005831,EV1898101086,E_18981_1086,18981,1086,P100072,7.0,1,,1086,14.0,49.0,14.0,47.0,e,o,o,,Home,h,Offensive,,,,,,,38.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,6.0,2.0,889.0,887.0,0.0,0.0,191.0,186.0,193.0,event_team_player_2,2.0,Nelson
ETK005832,EV1898101086,E_18981_1086,18981,1086,P100078,10.0,1,,1086,14.0,49.0,14.0,47.0,e,o,o,,Home,h,Offensive,,,,,,,39.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,6.0,2.0,889.0,887.0,0.0,0.0,191.0,186.0,193.0,event_team_player_3,3.0,Nelson
ETK005833,EV1898101086,E_18981_1086,18981,1086,P100105,9.0,1,,1086,14.0,49.0,14.0,47.0,o,o,o,,Home,h,Defensive,,,,,,,40.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,6.0,2.0,889.0,887.0,0.0,0.0,191.0,186.0,193.0,opp_team_player_1,1.0,Velodrome
ETK005834,EV1898101086,E_18981_1086,18981,1086,P100198,84.0,1,,1086,14.0,49.0,14.0,47.0,o,o,o,,Home,h,Defensive,,,,,,,41.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,6.0,2.0,889.0,887.0,0.0,0.0,191.0,186.0,193.0,opp_team_player_2,2.0,Velodrome
ETK005835,EV1898101087,E_18981_1087,18981,1087,P100164,16.0,1,,1087,14.0,47.0,,,e,o,o,,Home,h,Offensive,,,,,,,41.0,Nelson,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,,6.0,0.0,887.0,887.0,0.0,0.0,193.0,188.0,193.0,event_team_player_1,1.0,Nelson
ETK005836,EV1898101087,E_18981_1087,18981,1087,P100016,39.0,1,,1087,14.0,47.0,,,o,o,o,,Home,h,Defensive,,,,,,,41.0,Nelson,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,,6.0,0.0,887.0,887.0,0.0,0.0,193.0,188.0,193.0,opp_team_player_1,1.0,Velodrome
ETK005837,EV1898101087,E_18981_1087,18981,1087,P100105,9.0,1,,1087,14.0,47.0,,,o,o,o,,Home,h,Defensive,,,,,,,41.0,Nelson,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,,6.0,0.0,887.0,887.0,0.0,0.0,193.0,188.0,193.0,opp_team_player_2,2.0,Velodrome
ETK005838,EV1898101088,E_18981_1088,18981,1088,P100016,39.0,1,,1088,14.0,47.0,,,e,d,o,,Away,a,Defensive,,,,,,,41.0,Nelson,Velodrome,Save,Save_Freeze,Save-Glove,,6.0,0.0,887.0,887.0,0.0,0.0,193.0,188.0,193.0,event_team_player_1,1.0,Velodrome
ETK005839,EV1898101088,E_18981_1088,18981,1088,P100105,9.0,1,,1088,14.0,47.0,,,e,d,o,,Away,a,Defensive,,,,,,,41.0,Nelson,Velodrome,Save,Save_Freeze,Save-Glove,,6.0,0.0,887.0,887.0,0.0,0.0,193.0,188.0,193.0,event_team_player_2,2.0,Velodrome
ETK005840,EV1898101088,E_18981_1088,18981,1088,P100164,16.0,1,,1088,14.0,47.0,,,o,d,o,,Away,a,Offensive,,,,,,,41.0,Nelson,Velodrome,Save,Save_Freeze,Save-Glove,,6.0,0.0,887.0,887.0,0.0,0.0,193.0,188.0,193.0,opp_team_player_1,1.0,Nelson
ETK005841,EV1898101089,E_18981_1089,18981,1089,P100016,39.0,1,,1089,14.0,47.0,,,e,d,o,,Away,a,,,,,,,,41.0,Nelson,Velodrome,Stoppage,Stoppage_Play,Stoppage-GoalieStoppage,,6.0,0.0,887.0,887.0,0.0,0.0,193.0,188.0,193.0,event_team_player_1,1.0,Velodrome
ETK005842,EV1898101090,E_18981_1090,18981,1090,P100016,39.0,1,,1090,14.0,47.0,14.0,30.0,e,d,o,,Away,a,,,,,,,,41.0,Nelson,Velodrome,DeadIce,,,,6.0,17.0,887.0,870.0,0.0,0.0,193.0,188.0,210.0,event_team_player_1,1.0,Velodrome
ETK005843,EV1898101091,E_18981_1091,18981,1091,P100078,10.0,1,,1091,14.0,30.0,,,e,,,,Home,h,Offensive,,,,,,,41.0,Nelson,Velodrome,Faceoff,Faceoff_AfterStoppage,,,6.0,0.0,870.0,870.0,0.0,0.0,210.0,205.0,210.0,event_team_player_1,1.0,Nelson
ETK005844,EV1898101091,E_18981_1091,18981,1091,P100119,37.0,1,,1091,14.0,30.0,,,e,,,,Home,h,Offensive,,,,,,,41.0,Nelson,Velodrome,Faceoff,Faceoff_AfterStoppage,,,6.0,0.0,870.0,870.0,0.0,0.0,210.0,205.0,210.0,event_team_player_2,2.0,Nelson
ETK005845,EV1898101091,E_18981_1091,18981,1091,P100161,49.0,1,,1091,14.0,30.0,,,o,,,,Home,h,Defensive,,,,,,,41.0,Nelson,Velodrome,Faceoff,Faceoff_AfterStoppage,,,6.0,0.0,870.0,870.0,0.0,0.0,210.0,205.0,210.0,opp_team_player_1,1.0,Velodrome
ETK005846,EV1898101092,E_18981_1092,18981,1092,P100119,37.0,1,,1092,14.0,29.0,,,e,o,o,,Home,h,Offensive,,,,,,,41.0,Nelson,Velodrome,Shot,Shot_Missed,Shot-Wrist,,6.0,0.0,869.0,869.0,0.0,0.0,211.0,206.0,211.0,event_team_player_1,1.0,Nelson
ETK005847,EV1898101092,E_18981_1092,18981,1092,P100161,49.0,1,,1092,14.0,29.0,,,o,o,o,,Home,h,Defensive,,,,,,,41.0,Nelson,Velodrome,Shot,Shot_Missed,Shot-Wrist,,6.0,0.0,869.0,869.0,0.0,0.0,211.0,206.0,211.0,opp_team_player_1,1.0,Velodrome
ETK005848,EV1898101093,E_18981_1093,18981,1093,P100119,37.0,1,,1093,14.0,29.0,,,e,,,,Home,h,Offensive,,,,,,,41.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-ShotMissed,,6.0,0.0,869.0,869.0,0.0,0.0,211.0,206.0,211.0,event_team_player_1,1.0,Nelson
ETK005849,EV1898101094,E_18981_1094,18981,1094,P100132,14.0,1,,1094,14.0,24.0,14.0,22.0,e,,,,Away,a,Offensive,,,,,,,41.0,Nelson,Velodrome,Possession,,,,6.0,2.0,864.0,862.0,0.0,0.0,216.0,211.0,218.0,event_team_player_1,1.0,Velodrome
ETK005850,EV1898101095,E_18981_1095,18981,1095,P100132,14.0,1,,1095,14.0,22.0,,,e,,,,Away,a,Offensive,,,,,,,41.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Forehand,,6.0,0.0,862.0,862.0,0.0,0.0,218.0,213.0,218.0,event_team_player_1,1.0,Velodrome
ETK005851,EV1898101095,E_18981_1095,18981,1095,P100105,9.0,1,,1095,14.0,22.0,,,e,,,,Away,a,Offensive,,,,,,,41.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Forehand,,6.0,0.0,862.0,862.0,0.0,0.0,218.0,213.0,218.0,event_team_player_2,2.0,Velodrome
ETK005852,EV1898101096,E_18981_1096,18981,1096,P100105,9.0,1,,1096,14.0,22.0,14.0,20.0,e,,,,Away,a,Offensive,,,,,,,41.0,Nelson,Velodrome,Possession,,,,6.0,2.0,862.0,860.0,0.0,0.0,218.0,213.0,220.0,event_team_player_1,1.0,Velodrome
ETK005853,EV1898101097,E_18981_1097,18981,1097,P100105,9.0,1,,1097,14.0,20.0,,,e,d,o,,Away,a,Offensive,,,,,,,42.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Clear,,6.0,0.0,860.0,860.0,0.0,0.0,220.0,215.0,220.0,event_team_player_1,1.0,Velodrome
ETK005854,EV1898101098,E_18981_1098,18981,1098,P100105,9.0,1,,1098,14.0,19.0,,,e,o,d,,Away,a,Offensive,,,,,,,43.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-FromExitClear,,6.0,0.0,859.0,859.0,0.0,0.0,221.0,216.0,221.0,event_team_player_1,1.0,Velodrome
ETK005855,EV1898101099,E_18981_1099,18981,1099,P100161,49.0,1,,1099,14.0,15.0,,,e,,,,Away,a,Offensive,,,,,,,43.0,Nelson,Velodrome,Pass,Pass_Intercepted,Pass-Forehand,,6.0,0.0,855.0,855.0,0.0,0.0,225.0,220.0,225.0,event_team_player_1,1.0,Velodrome
ETK005856,EV1898101099,E_18981_1099,18981,1099,P100061,23.0,1,,1099,14.0,15.0,,,o,,,,Away,a,Defensive,,,,,,,43.0,Nelson,Velodrome,Pass,Pass_Intercepted,Pass-Forehand,,6.0,0.0,855.0,855.0,0.0,0.0,225.0,220.0,225.0,opp_team_player_1,1.0,Nelson
ETK005857,EV1898101100,E_18981_1100,18981,1100,P100161,49.0,1,,1100,14.0,15.0,,,e,,,,Away,a,Offensive,,,,,,,43.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-PassIntercepted,,6.0,0.0,855.0,855.0,0.0,0.0,225.0,220.0,225.0,event_team_player_1,1.0,Velodrome
ETK005858,EV1898101100,E_18981_1100,18981,1100,P100061,23.0,1,,1100,14.0,15.0,,,o,,,,Away,a,Defensive,,,,,,,43.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-PassIntercepted,,6.0,0.0,855.0,855.0,0.0,0.0,225.0,220.0,225.0,opp_team_player_1,1.0,Nelson
ETK005859,EV1898101101,E_18981_1101,18981,1101,P100061,23.0,1,,1101,14.0,13.0,,,e,,,,Home,h,Offensive,,,,,,,43.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-AttemptedZoneClear/Dump,,6.0,0.0,853.0,853.0,0.0,0.0,227.0,222.0,227.0,event_team_player_1,1.0,Nelson
ETK005860,EV1898101102,E_18981_1102,18981,1102,P100224,61.0,1,,1102,14.0,10.0,,,e,,,,Away,a,Offensive,,,,,,,43.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Keepin,Zone-KeepIn,,6.0,0.0,850.0,850.0,0.0,0.0,230.0,225.0,230.0,event_team_player_1,1.0,Velodrome
ETK005861,EV1898101102,E_18981_1102,18981,1102,P100078,10.0,1,,1102,14.0,10.0,,,o,,,,Away,a,Defensive,,,,,,,43.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Keepin,Zone-KeepIn,,6.0,0.0,850.0,850.0,0.0,0.0,230.0,225.0,230.0,opp_team_player_1,1.0,Nelson
ETK005862,EV1898101103,E_18981_1103,18981,1103,P100224,61.0,1,,1103,14.0,10.0,14.0,6.0,e,,,,Away,a,Offensive,,,,,,,43.0,Nelson,Velodrome,Possession,,,,6.0,4.0,850.0,846.0,0.0,0.0,230.0,225.0,234.0,event_team_player_1,1.0,Velodrome
ETK005863,EV1898101104,E_18981_1104,18981,1104,P100224,61.0,1,,1104,14.0,6.0,14.0,2.0,e,,,,Away,a,Offensive,,,,,,,43.0,Nelson,Velodrome,Possession,,,,6.0,4.0,846.0,842.0,0.0,0.0,234.0,229.0,238.0,event_team_player_1,1.0,Velodrome
ETK005864,EV1898101105,E_18981_1105,18981,1105,P100224,61.0,1,,1105,14.0,2.0,,,e,,,,Away,a,Offensive,,,,,,,43.0,Nelson,Velodrome,Pass,Pass_Missed,Pass-Forehand,,6.0,0.0,842.0,842.0,0.0,0.0,238.0,233.0,238.0,event_team_player_1,1.0,Velodrome
ETK005865,EV1898101106,E_18981_1106,18981,1106,P100061,23.0,1,,1106,14.0,1.0,,,e,d,d,,Home,h,Offensive,,,,,,,44.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-OppTeam,,6.0,0.0,841.0,841.0,0.0,0.0,239.0,234.0,239.0,event_team_player_1,1.0,Nelson
ETK005866,EV1898101107,E_18981_1107,18981,1107,P100078,10.0,1,,1107,13.0,57.0,,,e,o,o,,Home,h,Offensive,,,,,,,45.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Chip,,6.0,0.0,837.0,837.0,0.0,0.0,243.0,238.0,243.0,event_team_player_1,1.0,Nelson
ETK005867,EV1898101107,E_18981_1107,18981,1107,P100105,9.0,1,,1107,13.0,57.0,,,o,o,o,,Home,h,Defensive,,,,,,,46.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Chip,,6.0,0.0,837.0,837.0,0.0,0.0,243.0,238.0,243.0,opp_team_player_1,1.0,Velodrome
ETK005868,EV1898101108,E_18981_1108,18981,1108,P100078,10.0,1,,1108,13.0,57.0,,,e,,,,Home,h,Offensive,,,,,,,46.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-ZoneClear/Dump,,6.0,0.0,837.0,837.0,0.0,0.0,243.0,238.0,243.0,event_team_player_1,1.0,Nelson
ETK005869,EV1898101109,E_18981_1109,18981,1109,P100105,9.0,1,,1109,13.0,55.0,,,e,,,,Away,a,Offensive,,,,,,,46.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Forehand,,7.0,0.0,835.0,835.0,0.0,0.0,245.0,240.0,245.0,event_team_player_1,1.0,Velodrome
ETK005870,EV1898101109,E_18981_1109,18981,1109,P100224,61.0,1,,1109,13.0,55.0,,,e,,,,Away,a,Offensive,,,,,,,46.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Forehand,,7.0,0.0,835.0,835.0,0.0,0.0,245.0,240.0,245.0,event_team_player_2,2.0,Velodrome
