tracking_event_key,game_id,period,period_id,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,running_video_time,event_running_start,event_running_end,event_team_zone,event_zone_id,home_team_zone,home_zone_id,away_team_zone,away_zone_id,x_coord,y_coord,rink_zone,season_id,time_bucket_id,strength_id
TV1897701907,18977,3,P03,17.0,33.0,17.0,30.0,1053.0,1050.0,4347.0,2547.0,2550.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701908,18977,3,P03,17.0,30.0,17.0,27.0,1050.0,1047.0,4350.0,2550.0,2553.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701909,18977,3,P03,17.0,27.0,17.0,24.0,1047.0,1044.0,4353.0,2553.0,2556.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701910,18977,3,P03,17.0,24.0,17.0,24.0,1044.0,1044.0,4356.0,2556.0,2556.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701911,18977,3,P03,17.0,23.0,17.0,23.0,1043.0,1043.0,4357.0,2557.0,2557.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701912,18977,3,P03,17.0,17.0,17.0,17.0,1037.0,1037.0,4363.0,2563.0,2563.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701913,18977,3,P03,17.0,17.0,16.0,52.0,1037.0,1012.0,4363.0,2563.0,2588.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701914,18977,3,P03,16.0,52.0,16.0,52.0,1012.0,1012.0,4388.0,2588.0,2588.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701915,18977,3,P03,16.0,51.0,16.0,50.0,1011.0,1010.0,4389.0,2589.0,2590.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701916,18977,3,P03,16.0,50.0,16.0,50.0,1010.0,1010.0,4390.0,2590.0,2590.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701917,18977,3,P03,16.0,49.0,16.0,49.0,1009.0,1009.0,4391.0,2591.0,2591.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701918,18977,3,P03,16.0,47.0,16.0,47.0,1007.0,1007.0,4393.0,2593.0,2593.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701919,18977,3,P03,16.0,44.0,16.0,44.0,1004.0,1004.0,4396.0,2596.0,2596.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701920,18977,3,P03,16.0,44.0,16.0,44.0,1004.0,1004.0,4396.0,2596.0,2596.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701921,18977,3,P03,16.0,41.0,16.0,41.0,1001.0,1001.0,4399.0,2599.0,2599.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701922,18977,3,P03,16.0,40.0,16.0,38.0,1000.0,998.0,4400.0,2600.0,2602.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701923,18977,3,P03,16.0,38.0,16.0,38.0,998.0,998.0,4402.0,2602.0,2602.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701924,18977,3,P03,16.0,38.0,16.0,37.0,998.0,997.0,4402.0,2602.0,2603.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701925,18977,3,P03,16.0,37.0,16.0,34.0,997.0,994.0,4403.0,2603.0,2606.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701926,18977,3,P03,16.0,33.0,16.0,33.0,993.0,993.0,4407.0,2607.0,2607.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701927,18977,3,P03,16.0,33.0,16.0,33.0,993.0,993.0,4407.0,2607.0,2607.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701928,18977,3,P03,16.0,32.0,16.0,32.0,992.0,992.0,4408.0,2608.0,2608.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701929,18977,3,P03,16.0,32.0,16.0,28.0,992.0,988.0,4408.0,2608.0,2612.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701930,18977,3,P03,16.0,28.0,16.0,24.0,988.0,984.0,4412.0,2612.0,2616.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701931,18977,3,P03,16.0,24.0,16.0,24.0,984.0,984.0,4416.0,2616.0,2616.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701932,18977,3,P03,16.0,24.0,16.0,24.0,984.0,984.0,4416.0,2616.0,2616.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701933,18977,3,P03,16.0,24.0,16.0,24.0,984.0,984.0,4416.0,2616.0,2616.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701934,18977,3,P03,16.0,24.0,16.0,7.0,984.0,967.0,4416.0,2616.0,2633.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701935,18977,3,P03,16.0,7.0,16.0,7.0,967.0,967.0,4433.0,2633.0,2633.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701936,18977,3,P03,16.0,6.0,16.0,6.0,966.0,966.0,4434.0,2634.0,2634.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701937,18977,3,P03,16.0,6.0,16.0,6.0,966.0,966.0,4434.0,2634.0,2634.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701938,18977,3,P03,16.0,6.0,16.0,6.0,966.0,966.0,4434.0,2634.0,2634.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701939,18977,3,P03,16.0,6.0,15.0,51.0,966.0,951.0,4434.0,2634.0,2649.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701940,18977,3,P03,15.0,51.0,15.0,51.0,951.0,951.0,4449.0,2649.0,2649.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701941,18977,3,P03,15.0,50.0,15.0,50.0,950.0,950.0,4450.0,2650.0,2650.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701942,18977,3,P03,15.0,50.0,15.0,50.0,950.0,950.0,4450.0,2650.0,2650.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701943,18977,3,P03,15.0,50.0,15.0,50.0,950.0,950.0,4450.0,2650.0,2650.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701944,18977,3,P03,15.0,47.0,15.0,44.0,947.0,944.0,4453.0,2653.0,2656.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701945,18977,3,P03,15.0,44.0,15.0,42.0,944.0,942.0,4456.0,2656.0,2658.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701946,18977,3,P03,15.0,42.0,15.0,42.0,942.0,942.0,4458.0,2658.0,2658.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701947,18977,3,P03,15.0,35.0,15.0,33.0,935.0,933.0,4465.0,2665.0,2667.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701948,18977,3,P03,15.0,33.0,15.0,33.0,933.0,933.0,4467.0,2667.0,2667.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701949,18977,3,P03,15.0,33.0,15.0,33.0,933.0,933.0,4467.0,2667.0,2667.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701950,18977,3,P03,15.0,32.0,15.0,30.0,932.0,930.0,4468.0,2668.0,2670.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701951,18977,3,P03,15.0,30.0,15.0,30.0,930.0,930.0,4470.0,2670.0,2670.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701952,18977,3,P03,15.0,30.0,15.0,30.0,930.0,930.0,4470.0,2670.0,2670.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701953,18977,3,P03,15.0,28.0,15.0,28.0,928.0,928.0,4472.0,2672.0,2672.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701954,18977,3,P03,15.0,27.0,15.0,25.0,927.0,925.0,4473.0,2673.0,2675.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701955,18977,3,P03,15.0,25.0,15.0,25.0,925.0,925.0,4475.0,2675.0,2675.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701956,18977,3,P03,15.0,25.0,15.0,25.0,925.0,925.0,4475.0,2675.0,2675.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701957,18977,3,P03,15.0,20.0,15.0,20.0,920.0,920.0,4480.0,2680.0,2680.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701958,18977,3,P03,15.0,20.0,15.0,19.0,920.0,919.0,4480.0,2680.0,2681.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701959,18977,3,P03,15.0,19.0,15.0,19.0,919.0,919.0,4481.0,2681.0,2681.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701960,18977,3,P03,15.0,14.0,15.0,14.0,914.0,914.0,4486.0,2686.0,2686.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701961,18977,3,P03,15.0,14.0,15.0,12.0,914.0,912.0,4486.0,2686.0,2688.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701962,18977,3,P03,15.0,12.0,15.0,12.0,912.0,912.0,4488.0,2688.0,2688.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701963,18977,3,P03,15.0,9.0,15.0,7.0,909.0,907.0,4491.0,2691.0,2693.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701964,18977,3,P03,15.0,7.0,15.0,6.0,907.0,906.0,4493.0,2693.0,2694.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701965,18977,3,P03,15.0,6.0,15.0,6.0,906.0,906.0,4494.0,2694.0,2694.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701966,18977,3,P03,15.0,5.0,15.0,5.0,905.0,905.0,4495.0,2695.0,2695.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701967,18977,3,P03,15.0,5.0,15.0,1.0,905.0,901.0,4495.0,2695.0,2699.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701968,18977,3,P03,15.0,1.0,15.0,1.0,901.0,901.0,4499.0,2699.0,2699.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701969,18977,3,P03,14.0,54.0,14.0,54.0,894.0,894.0,4506.0,2706.0,2706.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701970,18977,3,P03,14.0,53.0,14.0,53.0,893.0,893.0,4507.0,2707.0,2707.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701971,18977,3,P03,14.0,50.0,14.0,45.0,890.0,885.0,4510.0,2710.0,2715.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701972,18977,3,P03,14.0,45.0,14.0,45.0,885.0,885.0,4515.0,2715.0,2715.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701973,18977,3,P03,14.0,45.0,14.0,45.0,885.0,885.0,4515.0,2715.0,2715.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701974,18977,3,P03,14.0,45.0,14.0,16.0,885.0,856.0,4515.0,2715.0,2744.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701975,18977,3,P03,14.0,16.0,14.0,16.0,856.0,856.0,4544.0,2744.0,2744.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701976,18977,3,P03,14.0,14.0,14.0,14.0,854.0,854.0,4546.0,2746.0,2746.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701977,18977,3,P03,14.0,9.0,13.0,49.0,849.0,829.0,4551.0,2751.0,2771.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701978,18977,3,P03,13.0,49.0,13.0,49.0,829.0,829.0,4571.0,2771.0,2771.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701979,18977,3,P03,13.0,46.0,13.0,46.0,826.0,826.0,4574.0,2774.0,2774.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701980,18977,3,P03,13.0,44.0,13.0,42.0,824.0,822.0,4576.0,2776.0,2778.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701981,18977,3,P03,13.0,38.0,13.0,38.0,818.0,818.0,4582.0,2782.0,2782.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701982,18977,3,P03,13.0,38.0,13.0,36.0,818.0,816.0,4582.0,2782.0,2784.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701983,18977,3,P03,13.0,36.0,13.0,36.0,816.0,816.0,4584.0,2784.0,2784.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701984,18977,3,P03,13.0,36.0,13.0,36.0,816.0,816.0,4584.0,2784.0,2784.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701985,18977,3,P03,13.0,33.0,13.0,33.0,813.0,813.0,4587.0,2787.0,2787.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701986,18977,3,P03,13.0,30.0,13.0,30.0,810.0,810.0,4590.0,2790.0,2790.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701987,18977,3,P03,13.0,30.0,13.0,26.0,810.0,806.0,4590.0,2790.0,2794.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701988,18977,3,P03,13.0,26.0,13.0,26.0,806.0,806.0,4594.0,2794.0,2794.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701989,18977,3,P03,13.0,26.0,13.0,26.0,806.0,806.0,4594.0,2794.0,2794.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701990,18977,3,P03,13.0,26.0,13.0,26.0,806.0,806.0,4594.0,2794.0,2794.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701991,18977,3,P03,13.0,26.0,13.0,26.0,806.0,806.0,4594.0,2794.0,2794.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701992,18977,3,P03,13.0,26.0,13.0,26.0,806.0,806.0,4594.0,2794.0,2794.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701993,18977,3,P03,13.0,3.0,13.0,3.0,783.0,783.0,4617.0,2817.0,2817.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701994,18977,3,P03,13.0,2.0,13.0,2.0,782.0,782.0,4618.0,2818.0,2818.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701995,18977,3,P03,13.0,2.0,13.0,2.0,782.0,782.0,4618.0,2818.0,2818.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701996,18977,3,P03,13.0,1.0,12.0,57.0,781.0,777.0,4619.0,2819.0,2823.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701997,18977,3,P03,12.0,57.0,12.0,57.0,777.0,777.0,4623.0,2823.0,2823.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701998,18977,3,P03,12.0,56.0,12.0,56.0,776.0,776.0,4624.0,2824.0,2824.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701999,18977,3,P03,12.0,56.0,12.0,56.0,776.0,776.0,4624.0,2824.0,2824.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702000,18977,3,P03,12.0,54.0,12.0,54.0,774.0,774.0,4626.0,2826.0,2826.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702001,18977,3,P03,12.0,53.0,12.0,51.0,773.0,771.0,4627.0,2827.0,2829.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702002,18977,3,P03,12.0,51.0,12.0,51.0,771.0,771.0,4629.0,2829.0,2829.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702003,18977,3,P03,12.0,51.0,12.0,51.0,771.0,771.0,4629.0,2829.0,2829.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702004,18977,3,P03,12.0,51.0,12.0,51.0,771.0,771.0,4629.0,2829.0,2829.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702005,18977,3,P03,12.0,51.0,12.0,51.0,771.0,771.0,4629.0,2829.0,2829.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702006,18977,3,P03,12.0,44.0,12.0,44.0,764.0,764.0,4636.0,2836.0,2836.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702007,18977,3,P03,12.0,42.0,12.0,42.0,762.0,762.0,4638.0,2838.0,2838.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702008,18977,3,P03,12.0,42.0,12.0,42.0,762.0,762.0,4638.0,2838.0,2838.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702009,18977,3,P03,12.0,41.0,12.0,38.0,761.0,758.0,4639.0,2839.0,2842.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702010,18977,3,P03,12.0,38.0,12.0,36.0,758.0,756.0,4642.0,2842.0,2844.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702011,18977,3,P03,12.0,36.0,12.0,34.0,756.0,754.0,4644.0,2844.0,2846.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702012,18977,3,P03,12.0,34.0,12.0,34.0,754.0,754.0,4646.0,2846.0,2846.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702013,18977,3,P03,12.0,30.0,12.0,30.0,750.0,750.0,4650.0,2850.0,2850.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702014,18977,3,P03,12.0,30.0,12.0,27.0,750.0,747.0,4650.0,2850.0,2853.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702015,18977,3,P03,12.0,27.0,12.0,27.0,747.0,747.0,4653.0,2853.0,2853.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702016,18977,3,P03,12.0,27.0,12.0,27.0,747.0,747.0,4653.0,2853.0,2853.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702017,18977,3,P03,12.0,24.0,12.0,24.0,744.0,744.0,4656.0,2856.0,2856.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702018,18977,3,P03,12.0,23.0,12.0,22.0,743.0,742.0,4657.0,2857.0,2858.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702019,18977,3,P03,12.0,21.0,12.0,21.0,741.0,741.0,4659.0,2859.0,2859.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702020,18977,3,P03,12.0,21.0,12.0,21.0,741.0,741.0,4659.0,2859.0,2859.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702021,18977,3,P03,12.0,19.0,12.0,19.0,739.0,739.0,4661.0,2861.0,2861.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702022,18977,3,P03,12.0,18.0,12.0,17.0,738.0,737.0,4662.0,2862.0,2863.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702023,18977,3,P03,12.0,17.0,12.0,15.0,737.0,735.0,4663.0,2863.0,2865.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702024,18977,3,P03,12.0,15.0,12.0,15.0,735.0,735.0,4665.0,2865.0,2865.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702025,18977,3,P03,12.0,14.0,12.0,12.0,734.0,732.0,4666.0,2866.0,2868.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702026,18977,3,P03,12.0,12.0,12.0,12.0,732.0,732.0,4668.0,2868.0,2868.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702027,18977,3,P03,12.0,12.0,12.0,10.0,732.0,730.0,4668.0,2868.0,2870.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702028,18977,3,P03,12.0,10.0,12.0,8.0,730.0,728.0,4670.0,2870.0,2872.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702029,18977,3,P03,12.0,8.0,12.0,5.0,728.0,725.0,4672.0,2872.0,2875.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702030,18977,3,P03,12.0,5.0,12.0,1.0,725.0,721.0,4675.0,2875.0,2879.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702031,18977,3,P03,12.0,1.0,12.0,1.0,721.0,721.0,4679.0,2879.0,2879.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702032,18977,3,P03,12.0,0.0,11.0,58.0,720.0,718.0,4680.0,2880.0,2882.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702033,18977,3,P03,11.0,58.0,11.0,58.0,718.0,718.0,4682.0,2882.0,2882.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702034,18977,3,P03,11.0,57.0,11.0,57.0,717.0,717.0,4683.0,2883.0,2883.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702035,18977,3,P03,11.0,57.0,11.0,57.0,717.0,717.0,4683.0,2883.0,2883.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702036,18977,3,P03,11.0,56.0,11.0,56.0,716.0,716.0,4684.0,2884.0,2884.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702037,18977,3,P03,11.0,50.0,11.0,50.0,710.0,710.0,4690.0,2890.0,2890.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702038,18977,3,P03,11.0,50.0,11.0,50.0,710.0,710.0,4690.0,2890.0,2890.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702039,18977,3,P03,11.0,50.0,11.0,50.0,710.0,710.0,4690.0,2890.0,2890.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702040,18977,3,P03,11.0,50.0,11.0,49.0,710.0,709.0,4690.0,2890.0,2891.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702041,18977,3,P03,11.0,49.0,11.0,49.0,709.0,709.0,4691.0,2891.0,2891.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702042,18977,3,P03,11.0,49.0,11.0,49.0,709.0,709.0,4691.0,2891.0,2891.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702043,18977,3,P03,11.0,49.0,11.0,49.0,709.0,709.0,4691.0,2891.0,2891.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702044,18977,3,P03,11.0,45.0,11.0,45.0,705.0,705.0,4695.0,2895.0,2895.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702045,18977,3,P03,11.0,45.0,11.0,45.0,705.0,705.0,4695.0,2895.0,2895.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702046,18977,3,P03,11.0,41.0,11.0,39.0,701.0,699.0,4699.0,2899.0,2901.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702047,18977,3,P03,11.0,39.0,11.0,39.0,699.0,699.0,4701.0,2901.0,2901.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702048,18977,3,P03,11.0,39.0,11.0,39.0,699.0,699.0,4701.0,2901.0,2901.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702049,18977,3,P03,11.0,39.0,11.0,36.0,699.0,696.0,4701.0,2901.0,2904.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702050,18977,3,P03,11.0,36.0,11.0,36.0,696.0,696.0,4704.0,2904.0,2904.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702051,18977,3,P03,11.0,36.0,11.0,36.0,696.0,696.0,4704.0,2904.0,2904.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702052,18977,3,P03,11.0,30.0,11.0,30.0,690.0,690.0,4710.0,2910.0,2910.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702053,18977,3,P03,11.0,29.0,11.0,29.0,689.0,689.0,4711.0,2911.0,2911.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702054,18977,3,P03,11.0,29.0,11.0,29.0,689.0,689.0,4711.0,2911.0,2911.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702055,18977,3,P03,11.0,28.0,11.0,27.0,688.0,687.0,4712.0,2912.0,2913.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702056,18977,3,P03,11.0,27.0,11.0,25.0,687.0,685.0,4713.0,2913.0,2915.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702057,18977,3,P03,11.0,25.0,11.0,25.0,685.0,685.0,4715.0,2915.0,2915.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702058,18977,3,P03,11.0,25.0,11.0,25.0,685.0,685.0,4715.0,2915.0,2915.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702059,18977,3,P03,11.0,25.0,11.0,25.0,685.0,685.0,4715.0,2915.0,2915.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702060,18977,3,P03,11.0,23.0,11.0,23.0,683.0,683.0,4717.0,2917.0,2917.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897702061,18977,3,P03,11.0,23.0,11.0,21.0,683.0,681.0,4717.0,2917.0,2919.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
