shift_key,game_id,shift_index,Period,shift_start_min,shift_start_sec,shift_end_min,shift_end_sec,shift_start_type,shift_stop_type,home_forward_1,home_forward_2,home_forward_3,home_defense_1,home_defense_2,home_xtra,home_goalie,away_forward_1,away_forward_2,away_forward_3,away_defense_1,away_defense_2,away_xtra,away_goalie,stoppage_time,home_ozone_start,home_ozone_end,home_dzone_start,home_dzone_end,home_nzone_start,home_nzone_end,home_team,away_team,shift_start_total_seconds,shift_end_total_seconds,shift_duration,home_team_strength,away_team_strength,home_team_en,away_team_en,home_team_pk,home_team_pp,away_team_pp,away_team_pk,situation,strength,home_goals,away_goals,home_team_plus,home_team_minus,away_team_plus,away_team_minus,period_start_total_running_seconds,running_video_time,shift_start_running_time,shift_end_running_time,strength_id,situation_id,shift_start_type_id,shift_stop_type_id,home_team_id,away_team_id,period_id,shift_tracking_key,shift_id
SH1903200013,19032,13,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200014,19032,14,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200015,19032,15,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200016,19032,16,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200017,19032,17,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200018,19032,18,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200019,19032,19,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200020,19032,20,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200021,19032,21,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200022,19032,22,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200023,19032,23,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200024,19032,24,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200025,19032,25,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200026,19032,26,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200027,19032,27,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200028,19032,28,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200029,19032,29,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200030,19032,30,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200031,19032,31,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200032,19032,32,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200033,19032,33,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200034,19032,34,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200035,19032,35,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200036,19032,36,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200037,19032,37,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200038,19032,38,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200039,19032,39,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200040,19032,40,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200041,19032,41,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200042,19032,42,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200043,19032,43,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200044,19032,44,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200045,19032,45,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200046,19032,46,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200047,19032,47,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200048,19032,48,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200049,19032,49,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200050,19032,50,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200051,19032,51,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200052,19032,52,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200053,19032,53,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200054,19032,54,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200055,19032,55,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200056,19032,56,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200057,19032,57,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200058,19032,58,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200059,19032,59,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200060,19032,60,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200061,19032,61,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200062,19032,62,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200063,19032,63,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200064,19032,64,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200065,19032,65,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200066,19032,66,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200067,19032,67,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200068,19032,68,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200069,19032,69,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200070,19032,70,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200071,19032,71,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200072,19032,72,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200073,19032,73,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200074,19032,74,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200075,19032,75,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200076,19032,76,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200077,19032,77,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200078,19032,78,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200079,19032,79,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200080,19032,80,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200081,19032,81,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200082,19032,82,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200083,19032,83,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200084,19032,84,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200085,19032,85,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200086,19032,86,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200087,19032,87,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200088,19032,88,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200089,19032,89,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200090,19032,90,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200091,19032,91,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200092,19032,92,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200093,19032,93,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200094,19032,94,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200095,19032,95,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200096,19032,96,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200097,19032,97,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200098,19032,98,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1898100001,18981,1,1.0,18.0,0.0,17.0,14.0,GameStart,,10.0,15.0,16.0,23.0,37.0,,31.0,70.0,87.0,75.0,22.0,84.0,,39.0,0.0,,,,,1.0,,Nelson,Velodrome,1080.0,1034.0,46.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,STR0001,SIT0003,SS0008,,N10004,N10010,P0001,ST1898100001,S_18981_1
SH1898100002,18981,2,1.0,17.0,14.0,17.0,7.0,,,79.0,3.0,44.0,80.0,37.0,,31.0,70.0,87.0,75.0,22.0,84.0,,39.0,0.0,,,,1.0,,,Nelson,Velodrome,1034.0,1027.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,41.0,51.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100002,S_18981_2
SH1898100003,18981,3,1.0,17.0,7.0,17.0,2.0,,Away Icing,79.0,3.0,44.0,80.0,37.0,,31.0,70.0,91.0,75.0,22.0,52.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,1027.0,1022.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,48.0,56.0,STR0001,SIT0003,,SE0011,N10004,N10010,P0001,ST1898100003,S_18981_3
SH1898100004,18981,4,1.0,17.0,2.0,15.0,41.0,OtherFaceoff,,79.0,3.0,44.0,80.0,8.0,,31.0,42.0,91.0,24.0,93.0,52.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,1022.0,941.0,81.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,53.0,137.0,STR0001,SIT0003,SS0001,,N10004,N10010,P0001,ST1898100004,S_18981_4
SH1898100005,18981,5,1.0,15.0,41.0,15.0,35.0,,Away Goalie Stopped (after Home SOG),10.0,3.0,44.0,80.0,8.0,,31.0,42.0,91.0,24.0,93.0,52.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,941.0,935.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,134.0,143.0,STR0001,SIT0003,,SE0016,N10004,N10010,P0001,ST1898100005,S_18981_5
SH1898100006,18981,6,1.0,15.0,35.0,13.0,57.0,OtherFaceoff,,10.0,7.0,16.0,23.0,37.0,,31.0,49.0,14.0,61.0,9.0,84.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,935.0,837.0,98.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,140.0,241.0,STR0001,SIT0003,SS0001,,N10004,N10010,P0001,ST1898100006,S_18981_6
SH1898100007,18981,7,1.0,13.0,57.0,13.0,50.0,,,10.0,15.0,16.0,80.0,37.0,,31.0,49.0,14.0,61.0,9.0,84.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,837.0,830.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,238.0,248.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100007,S_18981_7
SH1898100008,18981,8,1.0,13.0,50.0,13.0,45.0,,,10.0,15.0,44.0,80.0,37.0,,31.0,49.0,14.0,61.0,9.0,84.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,830.0,825.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,245.0,253.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100008,S_18981_8
SH1898100009,18981,9,1.0,13.0,45.0,13.0,36.0,,,79.0,15.0,44.0,80.0,37.0,,31.0,49.0,14.0,61.0,9.0,84.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,825.0,816.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,250.0,262.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100009,S_18981_9
SH1898100010,18981,10,1.0,13.0,36.0,13.0,31.0,,,79.0,15.0,44.0,80.0,8.0,,31.0,49.0,87.0,61.0,9.0,84.0,,39.0,0.0,,,1.0,,,1.0,Nelson,Velodrome,816.0,811.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,259.0,267.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100010,S_18981_10
SH1898100011,18981,11,1.0,13.0,31.0,13.0,9.0,,,79.0,15.0,44.0,80.0,8.0,,31.0,49.0,87.0,75.0,22.0,52.0,,39.0,0.0,,,,,1.0,1.0,Nelson,Velodrome,811.0,789.0,22.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,264.0,289.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100011,S_18981_11
SH1898100012,18981,12,1.0,13.0,9.0,12.0,51.0,,Away Icing,79.0,15.0,44.0,80.0,8.0,,31.0,70.0,87.0,75.0,22.0,52.0,,39.0,0.0,,,,1.0,1.0,,Nelson,Velodrome,789.0,771.0,18.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,286.0,307.0,STR0001,SIT0003,,SE0011,N10004,N10010,P0001,ST1898100012,S_18981_12
SH1898100013,18981,13,1.0,12.0,51.0,11.0,24.0,OtherFaceoff,,79.0,3.0,44.0,80.0,8.0,,31.0,70.0,87.0,75.0,22.0,52.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,771.0,684.0,87.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,304.0,394.0,STR0001,SIT0003,SS0001,,N10004,N10010,P0001,ST1898100013,S_18981_13
SH1898100014,18981,14,1.0,11.0,24.0,11.0,13.0,,,79.0,3.0,16.0,80.0,8.0,,31.0,70.0,87.0,75.0,22.0,52.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,684.0,673.0,11.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,391.0,405.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100014,S_18981_14
SH1898100015,18981,15,1.0,11.0,13.0,11.0,3.0,,,10.0,3.0,16.0,80.0,8.0,,31.0,70.0,87.0,75.0,22.0,52.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,673.0,663.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,402.0,415.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100015,S_18981_15
SH1898100016,18981,16,1.0,11.0,3.0,10.0,50.0,,,10.0,3.0,16.0,80.0,8.0,68.5,31.0,70.0,91.0,75.0,22.0,52.0,,39.0,0.0,,,1.0,,,1.0,Nelson,Velodrome,663.0,650.0,13.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,6v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,412.0,428.0,STR0016,SIT0005,,,N10004,N10010,P0001,ST1898100016,S_18981_16
SH1898100017,18981,17,1.0,10.0,50.0,10.0,44.0,,,10.0,3.0,16.0,80.0,8.0,,31.0,70.0,91.0,75.0,93.0,52.0,,39.0,0.0,,1.0,,,1.0,,Nelson,Velodrome,650.0,644.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,425.0,434.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100017,S_18981_17
SH1898100018,18981,18,1.0,10.0,44.0,10.0,38.0,,,10.0,3.0,16.0,80.0,8.0,,31.0,70.0,91.0,75.0,93.0,84.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,644.0,638.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,431.0,440.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100018,S_18981_18
SH1898100019,18981,19,1.0,10.0,38.0,10.0,28.0,,,10.0,3.0,16.0,80.0,23.0,,31.0,70.0,91.0,24.0,93.0,84.0,,39.0,0.0,,1.0,1.0,1.0,,,Nelson,Velodrome,638.0,628.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,437.0,450.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100019,S_18981_19
SH1898100020,18981,20,1.0,10.0,28.0,10.0,10.0,,,79.0,7.0,16.0,37.0,23.0,,31.0,42.0,91.0,24.0,93.0,84.0,,39.0,0.0,1.0,,1.0,1.0,,,Nelson,Velodrome,628.0,610.0,18.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,447.0,468.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100020,S_18981_20
SH1898100021,18981,21,1.0,10.0,10.0,9.0,59.0,,,79.0,7.0,44.0,37.0,23.0,,31.0,42.0,91.0,24.0,93.0,84.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,610.0,599.0,11.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,465.0,479.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100021,S_18981_21
SH1898100022,18981,22,1.0,9.0,59.0,9.0,44.0,,Puck Out of Play,79.0,7.0,44.0,37.0,23.0,,31.0,42.0,91.0,24.0,93.0,84.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,599.0,584.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,476.0,494.0,STR0001,SIT0003,,SE0014,N10004,N10010,P0001,ST1898100022,S_18981_22
SH1898100023,18981,23,1.0,9.0,44.0,8.0,43.0,OtherFaceoff,,79.0,7.0,44.0,37.0,23.0,,31.0,42.0,91.0,24.0,93.0,84.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,584.0,523.0,61.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,491.0,555.0,STR0001,SIT0003,SS0001,,N10004,N10010,P0001,ST1898100023,S_18981_23
SH1898100024,18981,24,1.0,8.0,43.0,8.0,38.0,,Puck Out of Play,79.0,15.0,44.0,37.0,23.0,,31.0,42.0,91.0,24.0,93.0,84.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,523.0,518.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,552.0,560.0,STR0001,SIT0003,,SE0014,N10004,N10010,P0001,ST1898100024,S_18981_24
SH1898100025,18981,25,1.0,8.0,38.0,7.0,33.0,OtherFaceoff,,10.0,15.0,44.0,37.0,23.0,,31.0,49.0,14.0,61.0,9.0,52.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,518.0,453.0,65.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,557.0,625.0,STR0001,SIT0003,SS0001,,N10004,N10010,P0001,ST1898100025,S_18981_25
SH1898100026,18981,26,1.0,7.0,33.0,7.0,21.0,,,10.0,15.0,44.0,80.0,23.0,,31.0,49.0,14.0,61.0,9.0,52.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,453.0,441.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,622.0,637.0,STR0001,SIT0003,,,N10004,N10010,P0001,ST1898100026,S_18981_26
